f	Total	3ETcryo10	3ETcryo15	3ETamb10	3ETamb15	3ET2CEcryo10	3ET2CEamb10	3ET2CEcryo15	3ET2CEamb15	2ETcryo15al	2ETcryo15misal	2ETamb15al	2ETamb15misal	2ETcryo20al	2ETcryo20misal	2ETamb20al	2ETamb20misal	2ET2CEcryo15al	2ET2CEcryo15misal	2ET2CEamb15al	2ET2CEamb15misal	2ET2CEcryo20al	2ET2CEcryo20misal	2ET2CEamb20al	2ET2CEamb20misal
27.01040832666133	2.098302167930068e-11	2.050872895978557e-12	6.627879286269319e-13	3.4425459843357924e-12	1.287934797657048e-12	5.786881987760614e-15	7.642582652809213e-15	2.9473681527137702e-15	4.6649267267554416e-15	1.4079626758072678e-12	1.4079626758072678e-12	2.3501094450196546e-12	2.3501094450196546e-12	6.252676173850497e-13	6.252676173850497e-13	1.0941674756124918e-12	1.0941674756124918e-12	4.736352776243307e-15	4.736352776243307e-15	6.398089056512753e-15	6.398089056512753e-15	2.8600258326570492e-15	2.8600258326570492e-15	4.2192699198183005e-15	4.2192699198183005e-15
28.010808646917535	2.144210710277875e-11	2.091012416692666e-12	6.749789577480494e-13	3.5113421278078612e-12	1.312306199427515e-12	5.867680452899707e-15	7.749986115010047e-15	2.9875642426638886e-15	4.728844142399509e-15	1.4349781784954275e-12	1.4349781784954275e-12	2.3961247688581723e-12	2.3961247688581723e-12	6.367147906529571e-13	6.367147906529571e-13	1.1146856891275684e-12	1.1146856891275684e-12	4.801973274426672e-15	4.801973274426672e-15	6.4873180400657904e-15	6.4873180400657904e-15	2.898913474039127e-15	2.898913474039127e-15	4.276778715926192e-15	4.276778715926192e-15
29.011208967173744	2.1892643904394212e-11	2.1301036974738983e-12	6.867987249043357e-13	3.578439699263874e-12	1.3359881501534604e-12	5.9443308110701915e-15	7.851967692921496e-15	3.025619360321624e-15	4.789369198524929e-15	1.4612517752857815e-12	1.4612517752857815e-12	2.440942188816538e-12	2.440942188816538e-12	6.478097803489043e-13	6.478097803489043e-13	1.1346109917867473e-12	1.1346109917867473e-12	4.864171929483118e-15	4.864171929483118e-15	6.5719756701102425e-15	6.5719756701102425e-15	2.935722890510833e-15	2.935722890510833e-15	4.3312239143882284e-15	4.3312239143882284e-15
30.01160928742995	2.2334956918359643e-11	2.168185542031033e-12	6.982612951812479e-13	3.643901302480831e-12	1.359006854541453e-12	6.017011577304287e-15	7.948743004044475e-15	3.061606967609378e-15	4.84662787715195e-15	1.486811118740319e-12	1.486811118740319e-12	2.4846063487644997e-12	2.4846063487644997e-12	6.585659754685038e-13	6.585659754685038e-13	1.1539660045152517e-12	1.1539660045152517e-12	4.923091766954263e-15	4.923091766954263e-15	6.652236468758408e-15	6.652236468758408e-15	2.9705249297521548e-15	2.9705249297521548e-15	4.38272292648883e-15	4.38272292648883e-15
31.012009607686153	2.2769346938048047e-11	2.2052945392032763e-12	7.093800842042696e-13	3.707785613922467e-12	1.381387166824342e-12	6.08591943255296e-15	8.040549362805087e-15	3.0956075604105468e-15	4.900771676722372e-15	1.5116823651557397e-12	1.5116823651557397e-12	2.527159249695168e-12	2.527159249695168e-12	6.68996158659354e-13	6.68996158659354e-13	1.172772190955187e-12	1.172772190955187e-12	4.97889524647772e-15	4.97889524647772e-15	6.728298049620413e-15	6.728298049620413e-15	3.003397391698106e-15	3.003397391698106e-15	4.431415492404779e-15	4.431415492404779e-15
32.01240992794236	2.319609346610168e-11	2.2414651678411163e-12	7.201679230989046e-13	3.770147798211029e-12	1.4031525734529554e-12	6.151259548436102e-15	8.127633822292306e-15	3.127709445342194e-15	4.951968981584582e-15	1.5358902754596792e-12	1.5358902754596792e-12	2.568640473898909e-12	2.568640473898909e-12	6.791125681069739e-13	6.791125681069739e-13	1.1910498732079047e-12	1.1910498732079047e-12	5.031752582741009e-15	5.031752582741009e-15	6.8003701508896076e-15	6.8003701508896076e-15	3.0344258232078656e-15	3.0344258232078656e-15	4.477454968099769e-15	4.477454968099769e-15
33.01281024819856	2.361545714718112e-11	2.276730147999174e-12	7.306370785767846e-13	3.831040057355532e-12	1.4243254074526924e-12	6.213252428935362e-15	8.210263747079797e-15	3.1580177698722633e-15	5.000412132074957e-15	1.5594583418014076e-12	1.5594583418014076e-12	2.6090875473075375e-12	2.6090875473075375e-12	6.88926913812772e-13	6.88926913812772e-13	1.2088183667163568e-12	1.2088183667163568e-12	5.081847487372584e-15	5.081847487372584e-15	6.8686844110929986e-15	6.8686844110929986e-15	3.06371297789889e-15	3.06371297789889e-15	4.521014442845361e-15	4.521014442845361e-15
34.01321056845477	2.4027681652105993e-11	2.3111205604485394e-12	7.407993254521251e-13	3.8905117967285746e-12	1.4449269608363757e-12	6.272111624210817e-15	8.288705392022106e-15	3.1866434254714495e-15	5.0462954240332526e-15	1.5824089494584325e-12	1.5824089494584325e-12	2.6485361298874675e-12	2.6485361298874675e-12	6.98450435488034e-13	6.98450435488034e-13	1.2260961329322761e-12	1.2260961329322761e-12	5.129357942125642e-15	5.129357942125642e-15	6.9334725261869475e-15	6.9334725261869475e-15	3.0913673244710574e-15	3.0913673244710574e-15	4.562266168278541e-15	4.562266168278541e-15
35.01361088871097	2.4432995582125028e-11	2.344665914261455e-12	7.50665950239616e-13	3.948609965334803e-12	1.464977526280473e-12	6.328037042406528e-15	8.36321309257533e-15	3.2136993106105967e-15	5.089801652469514e-15	1.6047634419567097e-12	1.6047634419567097e-12	2.6870201057419696e-12	2.6870201057419696e-12	7.076939099821386e-13	7.076939099821386e-13	1.24290079586792e-12	1.24290079586792e-12	5.1744516771819435e-15	5.1744516771819435e-15	6.994955110516003e-15	6.994955110516003e-15	3.117499396322524e-15	3.117499396322524e-15	4.6013730066890564e-15	4.6013730066890564e-15
36.014011208967176	2.4831613786644304e-11	2.3773943276595883e-12	7.602477569640937e-13	4.005379339103049e-12	1.4844964885332366e-12	6.381217233701384e-15	8.434032289631365e-15	3.23930026005991e-15	5.131098197656845e-15	1.6265422122367523e-12	1.6265422122367523e-12	2.724571813958195e-12	2.724571813958195e-12	7.166676555284598e-13	7.166676555284598e-13	1.2592491804502509e-12	1.2592491804502509e-12	5.217287118645889e-15	5.217287118645889e-15	7.053344420625534e-15	7.053344420625534e-15	3.142221744182675e-15	3.142221744182675e-15	4.6384860687619705e-15	4.6384860687619705e-15
