m1	m2	Mt	Mc	q	z	chieff	chip
66.96406604335932	42.01106820133217	108.9751342446915	45.92591753928728	0.627367343168	0.44589713141533055	-0.07399499425746023	0.24935427742790134
72.15880819677629	58.16177102221317	130.32057921898948	56.33179420623681	0.80602455162	0.36751447904884416	0.07307615892210323	0.40378295376574186
62.13753369789074	45.70641108988688	107.84394478777762	46.28492099690338	0.735568478017	0.5835131062393621	-0.05875597613463057	0.08766992048425973
73.4194874244137	47.90040330144368	121.31989072585738	51.39299278235985	0.652420835146	0.34549562337521134	-0.08192192196063196	0.6008626103937559
63.514488842593046	53.74249442834226	117.25698327093531	50.826082035813634	0.846145429298	0.6603594222627235	0.3166676466743888	0.31367005742691895
71.03901850068974	41.00826587428383	112.04728437497356	46.638089032363794	0.577263970418	0.5670343193004442	0.12413392271622924	0.4906612939861835
55.42325578064785	53.652374895521845	109.0756306761697	47.470416742202424	0.968048053833	0.5976150760691559	0.07487695743860989	0.513251513812793
70.58322931568433	60.63761280904472	131.22084212472907	56.92009389227453	0.859093773364	0.4346636018465401	0.07048864248171871	0.7087703270505645
73.2439081614872	47.0286798969018	120.272588058389	50.844882413142315	0.64208315855	0.44999294365675724	0.12343264008182002	0.5877628540655795
60.131149428584585	56.89204125753868	117.02319068612327	50.91388369282649	0.946132608443	0.7152539238002689	0.2198443529976458	0.4682580111818384
102.68124975121613	25.741948648657846	128.42319839987397	42.81055350492148	0.250697656203	0.3105243686265733	0.12999917928818008	0.11463047286175193
70.40203764195351	40.32276563509297	110.7248032770465	46.02908491381197	0.572749979769	0.5989907930295005	-0.03736608860610673	0.6161964733021669
77.3032365052589	49.07903280327076	126.38226930852967	53.34810211350743	0.634889753936	0.40924875755478773	-0.10448723634301965	0.4499799634722462
63.15634885901585	43.38036394228538	106.53671280130123	45.40736132235092	0.686872574587	0.642060566729475	0.31321170316226105	0.2600884265882878
52.60360057525348	48.84095755712476	101.44455813237823	44.11985067598721	0.928471759024	0.9485930407627059	0.22418952740507103	0.48286391394947115
57.468897853718886	52.36887999128479	109.83777784500367	47.74779766294652	0.911256034953	0.6074704483656982	0.1462030190129976	0.29300725149140117
58.708204650624914	33.759898145434306	92.46810279605921	38.464630676961136	0.575045657525	0.6072733029657651	-0.2828467020478027	0.4814076081322855
79.33611737917	41.06558807748726	120.40170545665727	49.163508224457324	0.51761529848	0.43025829531950693	0.1174474164334719	0.33248583927631337
76.36189393439635	44.731735883931364	121.09362981832771	50.52091486529936	0.585786098003	0.45266289617305694	0.2216890255232261	0.38082001904548035
84.71995302269953	29.750320235365308	114.47027325806484	42.57433437905118	0.351160726298	0.3757023681159526	-0.09302536941859964	0.06343633186951442
75.73165637492416	43.74222988626467	119.47388626118882	49.73388965644511	0.577595050473	0.35037228677150284	0.06393268467412819	0.630276057158292
67.66192783347867	59.34433613549714	127.00626396897582	55.14030422646143	0.877071316702	0.3978630380259636	0.07885332386831022	0.9254021570704803
66.0367226966707	58.45974462468958	124.49646732136027	54.069711177266704	0.885261143155	0.6332205111904728	0.510593201917743	0.3791946735174411
57.71442780996145	50.64365688657054	108.35808469653199	47.0449928940844	0.87748694405	0.6356307007120106	0.13671989039108634	0.3109578098214716
61.17136062192369	57.610066075144935	118.78142669706862	51.67472818319785	0.941781668569	0.4616892626049319	0.13990418441833952	0.3984341434943837
74.80600295585087	68.49640167359833	143.3024046294492	62.30341166910894	0.915653810751	0.23186833086625294	0.04460932828732089	0.4279709361444173
68.9638487917214	44.141386106941106	113.1052348986625	47.79516148590714	0.64006558335	0.48984709815577837	0.08266554856375587	0.1127288901710466
66.97571472316231	52.36849297525084	119.34420769841314	51.47924759004057	0.781902711926	0.43082479068877766	0.011448998341166052	0.2914336029785877
67.55242844830401	51.87919360425699	119.431622052561	51.446595885939765	0.767984139074	0.5295245836953186	0.2642969433845173	0.3091600821834275
88.87701447215262	39.72639733295708	128.6034118051097	50.91792365984922	0.446981681022	0.36155079824284164	-0.007564048629864588	0.5360255027410522
77.76190523937906	26.23379669907479	103.99570193845386	38.22731072399932	0.33736051886	0.5767215273669783	0.17561827408930358	0.17363394341420288
71.24375521027045	46.44071296396236	117.68446817423283	49.84752259817258	0.651856612933	0.4284269505396509	0.10016385241784881	0.8055964482950652
71.97694309740548	46.73575105805664	118.71269415546212	50.25810881696344	0.649315587004	0.5379413911785067	0.1840686971520499	0.9176287222698856
75.02315663730485	39.705025791105975	114.72818242841082	47.04250793303685	0.529236939243	0.43914045795179313	0.27844127212991027	0.29380083776403787
71.88813379792039	45.13502830354124	117.02316210146164	49.322853192455064	0.627850883296	0.514468442122078	0.20414207149950803	0.4295555760643578
76.91529190883703	45.587653929596286	122.5029458384333	51.201968106118706	0.592699485346	0.3286675180421245	0.17358070055753458	0.5032992411491536
67.58281578740501	56.09114897776396	123.67396476516896	53.552865556680665	0.829961704381	0.39621112113510465	0.17818786310780463	0.2555175827913572
62.481406018219694	52.19405755961677	114.67546357783647	49.67398611155395	0.835353441701	0.5401221280446129	0.24357178711691937	0.44150660079522946
82.50548190850913	26.412020964007223	108.91750287251634	39.4049815064213	0.320124437226	0.3963713360011066	-0.14571042010161045	0.04753555595454049
73.06315804433329	45.26472674162439	118.32788478595768	49.780308707954724	0.619528746816	0.3297828426886004	0.12182635840367499	0.4414769754220215
62.83306232692168	55.565462515767116	118.39852484268879	51.41935657823158	0.884334782645	0.5631420682470475	0.02983021210123198	0.6454851916613388
54.56516384339971	46.32586511240544	100.89102895580515	43.739407011919106	0.849000751567	0.7853729401342936	0.20342978215860555	0.7500177135502801
90.29688799749148	29.156394650219234	119.45328264771072	43.33156194398779	0.322894789586	0.31672655211886175	-0.06245436315385077	0.027806473750306596
62.454831683953884	53.58259981082299	116.03743149477688	50.33085092531925	0.857941625429	0.5094188465200893	0.0999777193202892	0.26977473078964864
68.50154480882507	50.83557197671567	119.33711678554074	51.25848190605219	0.742108402352	0.7017670232888205	0.3634628085043507	0.5924815775012887
64.70716155987277	24.75149613204684	89.4586576919196	34.07279870308258	0.382515559876	0.5688761112796927	0.038779805375159605	0.24607008097461527
82.38931207372983	18.83544708150364	101.22475915523346	32.61750483641527	0.228615176015	0.46161834549893	0.0019025255991744333	0.061555028660757315
61.558037027060045	47.933915182356316	109.49195220941635	47.2150179925875	0.778678422791	0.5964869697972824	0.29717549519008357	0.42573034916413893
82.35077332453798	29.94683409211856	112.29760741665655	42.18296070096234	0.363649700946	0.5142717544200989	0.0849865655307113	0.18701546830389998
86.78663169405802	29.738790170444837	116.52542186450286	43.03101013492482	0.342665564845	0.3770689986137868	0.10757537828805275	0.16204975971457933
60.15419232566179	54.43788633446496	114.59207866012675	49.8045904510126	0.904972442149	0.5226754854278947	0.10149246380674323	0.48123924968748216
61.7614501436723	44.90095237863457	106.66240252230688	45.72793081738305	0.727006122333	0.6146309189311824	0.0297423132216006	0.07926607843888515
66.13791638654263	52.7920538207191	118.92997020726173	51.375158896233906	0.798211626628	0.40928815258179657	0.016481662001724663	0.31394426033945394
75.33080811318575	32.216454181540534	107.5472622947263	42.14153468720996	0.427666382301	0.31672811542078677	-0.1297316882043462	0.6485248783640492
86.91036385648957	33.41991872209575	120.33028257858531	45.895614302951564	0.384533181535	0.46725907407966893	0.11675943298506136	0.3150785004859471
66.57158801130714	43.150892488145786	109.72248049945291	46.44169866569086	0.648187819717	0.4386319128174199	-0.25299186827883385	0.2821364554767107
71.7262283351008	33.69309512001874	105.41932345511954	42.203386047539055	0.469745808501	0.44317765485158406	0.24977126131415514	0.20260078785392688
67.1197993589955	33.56273202928166	100.68253138827716	40.83513049636966	0.500042198424	0.5891398815050974	0.13376156557706	0.3376124638551848
66.40007362255939	31.09057757768049	97.49065120023988	39.00190466096278	0.468231070863	0.5266775241279112	-0.11705598247897325	0.1307433075749953
80.7450143225565	49.91115283838282	130.6561671609393	54.949280160592046	0.61813293684	0.33604595782285346	0.2225071509269373	0.360017142048897
87.72671258168855	35.21621791990281	122.94293050159136	47.422454500658446	0.401430953965	0.3112022166895836	-0.12032940232585598	0.4321378027256152
65.21551782585205	60.96777749910276	126.18329532495481	54.88711621466929	0.934866110577	0.3178644571910538	0.017239314553765272	0.23416885502948043
74.67525324894414	53.61893645447234	128.29418970341646	54.93581123124385	0.718028183657	0.4786885239195528	0.2672721730395861	0.5111654378252846
82.98424171077941	54.16564848912732	137.14989019990674	58.102210211467465	0.652722099672	0.43262440614140296	0.1805832087286225	0.6014906996753172
65.06129795945031	37.9156555219919	102.97695348144221	42.92761569203655	0.582768200315	0.35152472757005077	-0.3162886949382921	0.1323545928962558
67.32153577145222	44.44057192372663	111.76210769517886	47.413419242585846	0.660124155138	0.35426585200780986	-0.010875292988682632	0.023353114904699393
67.34778097576113	66.83531563343045	134.18309660919158	58.40607401974391	0.992390761286	0.3135951729699908	0.060719869206826274	0.5516387995076075
75.44746752862292	53.481421433875134	128.92888896249806	55.136414023770556	0.70885641607	0.5239687131497099	0.2768247820667796	0.7517814108601149
83.32779605613415	28.53892279918951	111.86671885532367	41.30439860215491	0.342489831124	0.5382662936824913	0.11778044350641069	0.33153467974248046
73.1881043825597	46.436856003303824	119.62496038586353	50.49142442434788	0.634486388124	0.3166556753034701	-0.22383232967420283	0.525626747987148
67.87960509153976	55.331487422562226	123.21109251410198	53.29629627081775	0.815141563478	0.6557496150490725	0.44376169086113154	0.5175781605216155
59.606738359992654	35.412649300653705	95.01938766064634	39.72920004657655	0.594104798803	0.5149787169131584	-0.12628899973964855	0.4496563107324086
91.1975695488986	44.50062803294943	135.69819758184804	54.76395777048559	0.487958486756	0.2694025791764986	0.0620563930267952	0.2363407271736989
73.27159787436725	46.586642991462945	119.8582408658302	50.60397908703061	0.635807657305	0.5075777409604353	0.1316959375438366	0.7412292214910866
67.40753322303418	57.27679772645984	124.68433094949403	54.056748854228296	0.849709149524	0.4072062196096823	-0.015156786300573658	0.26388587770116056
68.90279109569119	57.35868660979246	126.26147770548363	54.68238322529823	0.83245810072	0.4617624104678464	0.22233424577918678	0.4080197955014166
70.00544896396646	52.3005633043701	122.30601226833654	52.5646002174958	0.747092748899	0.39472524560562283	0.09402610249279886	0.19640748881674666
79.12103999401981	55.3197248470083	134.4407648410281	57.41125018784841	0.699178434095	0.35682657872184304	0.13412498951193666	0.6068368206956367
87.27312683234896	43.506860000200966	130.77998683254992	53.00962208053463	0.498513821829	0.5104690846385247	0.3492594017767922	0.7220664846055063
76.06388843099731	44.86497440282119	120.9288628338185	50.5063023910575	0.589832775161	0.4495150362976833	0.12439829072981094	0.6512341082838413
68.65459195172616	45.79418621317528	114.44877816490143	48.61448949078448	0.667022917351	0.3849998710480904	-0.32065629598887685	0.5658226534040759
78.76519869805333	42.14922084352119	120.91441954157452	49.67967375407466	0.535124922431	0.4538179537764578	0.12658419229598092	0.36810457427440924
80.43941693865855	50.1447964551016	130.58421339376017	54.98430457429612	0.623385876769	0.476219054279737	0.3069470286029584	0.31613762452947813
75.4838363087584	27.504307548233367	102.98814385699175	38.70752131803805	0.364373472431	0.3896625440568498	-0.03620205743038812	0.11412129734188863
53.479608896070474	49.91022649974303	103.3898353958135	44.97084926487291	0.933257133513	0.46413088308417577	-0.20367450722365557	0.25387298537169506
80.46450145306663	33.07974025210195	113.54424170516859	44.06226585007899	0.411109739758	0.4127373928527294	0.12804488263638053	0.1607198175476219
69.12186766616871	51.42845814460316	120.55032581077188	51.79140625983606	0.744025876051	0.3756942080797029	-0.12384293411099233	0.26910334535764663
66.46673154583885	62.10827303341448	128.57500457925332	55.926926922546556	0.934426465526	0.4243533538986986	0.03926123892434582	0.9360409534308863
54.106489739098805	45.6152542180258	99.7217439571246	43.21730710517885	0.843064379855	0.6739761798768021	0.11310994000914426	0.14657754935801204
68.35676118178117	50.85887736086834	119.21563854264951	51.21796301075534	0.744021168961	0.338095579993315	0.02887087387795259	0.1717568370988306
82.14198559270811	42.318607986813106	124.46059357952122	50.77519134262403	0.515188519993	0.34867947494362045	0.25116384992537083	0.23700031404026137
77.62376559220135	37.91300810291318	115.53677369511453	46.63647566097929	0.488420109662	0.36963028254173314	-0.025810179216492708	0.10962196062340722
61.44686114554868	52.52268726563542	113.9695484111841	49.42540301139484	0.854765992704	0.5720521797067856	0.28415903213957805	0.561991954290714
61.48594902497446	48.885506798295324	110.37145582326978	47.66529084383405	0.795067939481	0.7403488389930476	0.3491207579158193	0.6150503484421785
72.20184652717026	36.70238661012845	108.90423313729872	44.31355721470801	0.508330304216	0.38228539574043907	-0.016924746967008793	0.3701217168160067
76.80720278257927	37.75443740045945	114.56164018303872	46.30353271001969	0.491548136538	0.34790131978978195	-0.037672935989100105	0.27164420707635417
69.05752108896823	47.317415450631046	116.37493653959928	49.5869399281571	0.685188444423	0.4424830551282726	-0.02064125362698612	0.2692571023402611
70.89838994635377	43.698315375719	114.59670532207278	48.17549815390043	0.61635130796	0.681528735563779	0.2802462337050426	0.747403135102703
70.74650849278	52.10925432549019	122.85576281827018	52.73425504773553	0.736562912229	0.4464647398174213	0.0457452557693536	0.3494348065089442
97.35966879986627	19.352661044009373	116.71232984387565	35.61627689589599	0.198774926852	0.31924555191354975	0.14419030732110383	0.36474537256351275
62.85126260368702	56.31732041637098	119.16858302005801	51.77751922155777	0.896041194454	0.4846847005827046	0.0717093626098743	0.7537033878731279
64.7979902919171	52.42018547303988	117.218175764957	50.68005320581683	0.808978569195	0.483809954087318	0.10717206455491528	0.5839164625241
89.769146294222	44.83106683555243	134.60021312977443	54.57761479790408	0.499403956551	0.4207482778323926	0.2833500614089143	0.7651598056384546
68.05046047984742	65.24682457722211	133.29728505706953	58.00561134970691	0.9588006329	0.5260112755703258	0.2300462197912357	0.7105134773673706
