f HF LF HF_LF
1.229409502281494149e+01 1.449239441911145272e-47 8.900809783297235571e-49 8.385779446816941859e-49
1.233190991264224934e+01 1.424095245813851613e-47 8.885705371614018110e-49 8.363839877403406423e-49
1.236984111569879019e+01 1.399400434628850514e-47 8.870522483240070469e-49 8.341755129756886386e-49
1.240788898974754240e+01 1.375146711397175041e-47 8.855260988158014968e-49 8.319524952563724998e-49
1.244605389365189474e+01 1.351325944161083196e-47 8.839920838133706861e-49 8.297149182818279822e-49
1.248433618737906947e+01 1.327930162037881739e-47 8.824502072566116336e-49 8.274627750684809905e-49
1.252273623200347430e+01 1.304951551417041792e-47 8.809004825054944788e-49 8.251960684906093437e-49
1.256125438971015029e+01 1.282382452314775454e-47 8.793429330802416834e-49 8.229148118865004700e-49
1.259989102379815229e+01 1.260215354783058199e-47 8.777775934951892894e-49 8.206190297336813813e-49
1.263864649868400747e+01 1.238442895490311704e-47 8.762045101999992925e-49 8.183087584084124675e-49
1.267752117990511707e+01 1.217057854367141727e-47 8.746237426457524051e-49 8.159840470388838575e-49
1.271651543412324692e+01 1.196053151388631798e-47 8.730353644914138733e-49 8.136449584666624677e-49
1.275562962912793630e+01 1.175421843421900291e-47 8.714394649756788115e-49 8.112915703328550525e-49
1.279486413384001331e+01 1.155157121195451635e-47 8.698361504771267995e-49 8.089239763087441156e-49
1.283421931831505347e+01 1.135252306346649455e-47 8.682255462943732878e-49 8.065422874933469382e-49
1.287369555374685071e+01 1.115700848520266569e-47 8.666077986819219054e-49 8.041466340036284338e-49
1.291329321247096473e+01 1.096496322658034885e-47 8.649830771829689982e-49 8.017371667957929744e-49
1.295301266796818140e+01 1.077632426202185567e-47 8.633515773113905797e-49 7.993140597434817644e-49
1.299285429486808496e+01 1.059102976531566497e-47 8.617135236424022614e-49 7.968775120342384006e-49
1.303281846895254148e+01 1.040901908356883400e-47 8.600691733834743095e-49 7.944277509242817043e-49
1.307290556715929775e+01 1.023023271272879461e-47 8.584188205172657800e-49 7.919650349321630870e-49
1.311311596758547537e+01 1.005461227304432666e-47 8.567628006161195406e-49 7.894896575370660926e-49
1.315345004949119811e+01 9.882100485707499390e-48 8.551014964633827706e-49 7.870019514917903494e-49
1.319390819330311793e+01 9.712641149588125375e-48 8.534353446337381737e-49 7.845022938586077238e-49
1.323449078061804407e+01 9.546179119353010450e-48 8.517648432282374019e-49 7.819911119241961054e-49
1.327519819420650116e+01 9.382660283212525206e-48 8.500905609992785182e-49 7.794688901600203121e-49
1.331603081801638844e+01 9.222031541976907298e-48 8.484131481615251586e-49 7.769361784624387127e-49
1.335698903717654673e+01 9.064240788349259546e-48 8.467333492519026686e-49 7.743936019393467386e-49
1.339807323800043726e+01 8.909236886515117248e-48 8.450520184992618563e-49 7.718418725907709394e-49
1.343928380798976896e+01 8.756969652818000939e-48 8.433701382764950105e-49 7.692818033202356769e-49
1.348062113583812938e+01 8.607389836255491073e-48 8.416888413679224217e-49 7.667143248194520049e-49
1.352208561143469900e+01 8.460449099920425580e-48 8.400094379799737273e-49 7.641405060321598079e-49
1.356367762586787507e+01 8.316100002745305331e-48 8.383334486905329980e-49 7.615615790907676407e-49
1.360539757142901607e+01 8.174295981345785322e-48 8.366626448787450263e-49 7.589789698812503009e-49
1.364724584161608334e+01 8.034991333094550789e-48 8.349990986468026198e-49 7.563943357548438373e-49
1.368922283113741045e+01 7.898141198772433011e-48 8.333452448743929380e-49 7.538096123521589542e-49
1.373132893591537318e+01 7.763701545919817318e-48 8.317039589034674506e-49 7.512270721681601064e-49
1.377356455309016958e+01 7.631629152864202372e-48 8.300786545279243616e-49 7.486493983556710623e-49
1.381593008102352016e+01 7.501881592463966847e-48 8.284734086053320091e-49 7.460797784805613074e-49
1.385842591930248169e+01 7.374417217076312620e-48 8.268931209013799670e-49 7.435220246720636904e-49
1.390105246874314737e+01 7.249195142908904578e-48 8.253437210558002180e-49 7.409807290184122612e-49
1.394381013139449621e+01 7.126175235647722036e-48 8.238324392710158218e-49 7.384614665942919750e-49
1.398669931054212867e+01 7.005318095532276001e-48 8.223681642164690321e-49 7.359710635822296586e-49
1.402972041071210718e+01 6.886585043557790204e-48 8.209619218681398464e-49 7.335179555607370771e-49
1.407287383767476641e+01 6.769938107385469231e-48 8.196275244289651255e-49 7.311126724082508525e-49
1.411615999844850577e+01 6.655340007882606293e-48 8.183824621688629625e-49 7.287685037874303518e-49
1.415957930130368858e+01 6.542754145850658885e-48 8.172491481389962420e-49 7.265024265065026988e-49
1.420313215576642918e+01 6.432144588961355453e-48 8.162566851039490441e-49 7.243364187190274465e-49
1.424681897262251340e+01 6.323476059121469381e-48 8.154434213868277947e-49 7.222993573168250012e-49
1.429064016392122127e+01 6.216713920054813878e-48 8.148607261009575929e-49 7.204298146258453908e-49
1.433459614297925988e+01 6.111824165073962265e-48 8.145786980117575575e-49 7.187802773350078191e-49
1.437868732438461805e+01 6.008773405172217749e-48 8.146950303952561668e-49 7.174236794953191852e-49
1.442291412400052231e+01 5.907528857431756135e-48 8.153491985354122972e-49 7.164638238464762822e-49
1.446727695896931110e+01 5.808058333483457239e-48 8.167459674782564339e-49 7.160525816683307029e-49
1.451177624771641561e+01 5.710330228409959625e-48 8.191959457471356991e-49 7.164194226688474025e-49
1.455641240995426244e+01 5.614313509747551904e-48 8.231889469994056579e-49 7.179245145560788369e-49
1.460118586668627749e+01 5.519977706786308103e-48 8.295344532641415963e-49 7.211596062197080729e-49
1.464609704021080816e+01 5.427292899909805432e-48 8.396498228473630739e-49 7.271528915370614484e-49
1.469114635412515213e+01 5.336229710623181686e-48 8.562050024027154851e-49 7.378207092914175261e-49
1.473633423332953107e+01 5.246759291051043388e-48 8.847345080754643758e-49 7.570730971006958730e-49
1.478166110403107858e+01 5.158853314415747403e-48 9.383187347918907057e-49 7.939170284014874676e-49
1.482712739374790978e+01 5.072483965034957057e-48 1.054432481818947595e-48 8.729663449197288886e-49
1.487273353131309506e+01 4.987623929133627466e-48 1.380293440481656416e-48 1.081104573658814655e-48
1.491847994687876522e+01 4.904246385217485258e-48 3.025333425676131156e-48 1.871092904136840779e-48
1.496436707192010829e+01 4.822324995248965497e-48 5.747204927484671470e-46 4.782198851592593210e-48
1.501039533923949421e+01 4.741833895491023123e-48 3.655052082221033428e-48 2.064056830027741135e-48
1.505656518297050894e+01 4.662747687881179335e-48 1.432697772368984280e-48 1.095950783106806970e-48
1.510287703858209518e+01 4.585041431356136310e-48 1.050726055062963549e-48 8.548298891106554527e-49
1.514933134288260952e+01 4.508690633453099775e-48 9.196605723840391148e-49 7.638534891046317497e-49
1.519592853402399868e+01 4.433671242055060446e-48 8.588854410717559057e-49 7.195039955717325426e-49
1.524266905150587093e+01 4.359959637261464370e-48 8.252602930699209285e-49 6.939149382983778507e-49
1.528955333617970602e+01 4.287532623555428182e-48 8.042832234783188869e-49 6.772418058383796016e-49
1.533658183025294619e+01 4.216367421883631592e-48 7.899760285951097651e-49 6.653217510913910119e-49
1.538375497729322738e+01 4.146441662035631716e-48 7.795111876286211018e-49 6.561568417420991426e-49
1.543107322223253242e+01 4.077733375318592570e-48 7.714114575567015454e-49 6.486938120008551141e-49
1.547853701137137428e+01 4.010220986936464491e-48 7.648444353315393742e-49 6.423357451825840659e-49
1.552614679238304873e+01 3.943883309118957275e-48 7.593123161469180278e-49 6.367243484351127155e-49
1.557390301431780166e+01 3.878699533682575073e-48 7.545027249134249380e-49 6.316342788304579902e-49
1.562180612760712606e+01 3.814649225389296579e-48 7.502117031031678377e-49 6.269182209381318076e-49
1.566985658406794713e+01 3.751712315126457189e-48 7.463015642704205700e-49 6.224766851646321376e-49
1.571805483690694238e+01 3.689869092987570956e-48 7.426766828996578781e-49 6.182405951048430523e-49
1.576640134072476052e+01 3.629100202065151186e-48 7.392690007617545481e-49 6.141608356520806060e-49
1.581489655152036811e+01 3.569386631724090356e-48 7.360290380052598516e-49 6.102017575882209383e-49
1.586354092669528804e+01 3.510709711589400860e-48 7.329201442224025523e-49 6.063370170273406521e-49
1.591233492505797820e+01 3.453051105163652319e-48 7.299147211701096075e-49 6.025468385957976048e-49
1.596127900682809297e+01 3.396392803780887439e-48 7.269916810378382802e-49 5.988161722430389491e-49
1.601037363364088861e+01 3.340717120757482336e-48 7.241346993785875059e-49 5.951334255199590267e-49
1.605961926855151489e+01 3.286006685509361855e-48 7.213309911467214960e-49 5.914895750315488793e-49
1.610901637603943470e+01 3.232244437796984817e-48 7.185704383504770710e-49 5.878775329479601431e-49
1.615856542201279211e+01 3.179413622103331030e-48 7.158449585424876609e-49 5.842916883137018893e-49
1.620826687381276088e+01 3.127497782198598199e-48 7.131480411268001370e-49 5.807275702064585930e-49
1.625812120021803153e+01 3.076480755587144079e-48 7.104744024384402414e-49 5.771815971485475252e-49
1.630812887144915990e+01 3.026346668361520171e-48 7.078197261009724613e-49 5.736508884721466733e-49
1.635829035917306129e+01 2.977079929843125885e-48 7.051804654223455449e-49 5.701331207389925337e-49
1.640860613650740163e+01 2.928665227533669500e-48 7.025536914747107014e-49 5.666264173516922209e-49
1.645907667802511654e+01 2.881087522080304564e-48 6.999369751981461784e-49 5.631292628739609156e-49
1.650970245975883799e+01 2.834332042415715062e-48 6.973282951076105335e-49 5.596404359465297795e-49
1.656048395920543115e+01 2.788384280779729327e-48 6.947259644584749531e-49 5.561589563218286535e-49
1.661142165533044235e+01 2.743229988100066351e-48 6.921285733325046758e-49 5.526840427378512851e-49
1.666251602857268566e+01 2.698855169233159050e-48 6.895349422661598623e-49 5.492150791570055938e-49
1.671376756084869797e+01 2.655246078493409129e-48 6.869440848768071259e-49 5.457515875380606239e-49
1.676517673555735399e+01 2.612389215056245389e-48 6.843551775587159507e-49 5.422932057235459061e-49
1.681674403758437464e+01 2.570271318664800770e-48 6.817675347734147287e-49 5.388396693884109173e-49
1.686846995330692778e+01 2.528879365177323947e-48 6.791805887951866159e-49 5.353907972032402831e-49
1.692035497059822546e+01 2.488200562382058748e-48 6.765938730309983638e-49 5.319464785902471992e-49
1.697239957883206429e+01 2.448222345908863193e-48 6.740070082240971737e-49 5.285066635636861025e-49
1.702460426888753986e+01 2.408932374974881863e-48 6.714196909975486555e-49 5.250713542476290501e-49
1.707696953315357291e+01 2.370318528466621479e-48 6.688316843093156787e-49 5.216405977827162214e-49
1.712949586553364156e+01 2.332368900986386947e-48 6.662428094780827970e-49 5.182144803575731621e-49
1.718218376145036430e+01 2.295071798986945359e-48 6.636529395049535654e-49 5.147931221709283536e-49
1.723503371785024996e+01 2.258415736913813190e-48 6.610619934738967687e-49 5.113766731622916270e-49
1.728804623320830558e+01 2.222389433527377698e-48 6.584699318524301293e-49 5.079653093900347664e-49
1.734122180753280773e+01 2.186981808268495867e-48 6.558767525524855925e-49 5.045592299478556848e-49
1.739456094236996009e+01 2.152181977563034573e-48 6.532824876314902498e-49 5.011586543266202800e-49
1.744806414080867896e+01 2.117979251332453021e-48 6.506872005444497621e-49 4.977638201692692902e-49
1.750173190748527929e+01 2.084363129583085055e-48 6.480909838672845803e-49 4.943749813541854226e-49
1.755556474858830285e+01 2.051323298941217130e-48 6.454939574318008502e-49 4.909924063547576049e-49
1.760956317186321485e+01 2.018849629301410255e-48 6.428962668212359041e-49 4.876163768457289654e-49
1.766372768661726411e+01 1.986932170608254585e-48 6.402980821885164717e-49 4.842471865283992664e-49
1.771805880372425435e+01 1.955561149536309028e-48 6.376995973647350168e-49 4.808851401355086994e-49
1.777255703562933675e+01 1.924726966444772397e-48 6.351010292344792559e-49 4.775305526182702186e-49
1.782722289635391277e+01 1.894420192152597173e-48 6.325026173620404247e-49 4.741837484739663592e-49
1.788205690150039473e+01 1.864631564997206249e-48 6.299046238553348800e-49 4.708450612290475239e-49
1.793705956825716186e+01 1.835351987723743418e-48 6.273073334645299279e-49 4.675148330432772608e-49
1.799223141540334581e+01 1.806572524683374966e-48 6.247110539111933981e-49 4.641934144573742560e-49
1.804757296331381156e+01 1.778284398804924310e-48 6.221161164562221079e-49 4.608811642497292308e-49
1.810308473396398554e+01 1.750478988844010580e-48 6.195228767154225564e-49 4.575784494340729056e-49
1.815876725093484723e+01 1.723147826576594225e-48 6.169317157369925961e-49 4.542856453791048090e-49
1.821462103941780697e+01 1.696282594086789747e-48 6.143430413660413541e-49 4.510031360676599862e-49
1.827064662621972957e+01 1.669875121009212448e-48 6.117572899228872279e-49 4.477313144937834083e-49
1.832684453976781214e+01 1.643917381993498365e-48 6.091749282331773010e-49 4.444705832298595166e-49
1.838321531011466803e+01 1.618401494056478424e-48 6.065964560571922975e-49 4.412213551577299186e-49
1.843975946894324025e+01 1.593319714049635464e-48 6.040224089752136297e-49 4.379840544007428418e-49
1.849647754957186763e+01 1.568664436136217279e-48 6.014533618009395741e-49 4.347591174767300384e-49
1.855337008695931900e+01 1.544428189397357186e-48 5.988899326107962793e-49 4.315469947148045928e-49
1.861043761770977767e+01 1.520603635386813410e-48 5.963327874978936813e-49 4.283481519648049874e-49
1.866768068007798576e+01 1.497183565785231121e-48 5.937826461812200112e-49 4.251630726614787656e-49
1.872509981397425349e+01 1.474160900037733297e-48 5.912402886372997428e-49 4.219922603004101169e-49
1.878269556096960002e+01 1.451528683145445228e-48 5.887065629539140923e-49 4.188362414174080094e-49
1.884046846430081246e+01 1.429280083354087971e-48 5.861823946587262007e-49 4.156955691502565049e-49
1.889841906887563283e+01 1.407408390002746083e-48 5.836687978365730412e-49 4.125708275275070432e-49
1.895654792127782429e+01 1.385907011350214872e-48 5.811668884269690807e-49 4.094626366232398420e-49
1.901485556977240421e+01 1.364769472457639508e-48 5.786779001990907504e-49 4.063716587797218375e-49
1.907334256431072816e+01 1.343989413100914603e-48 5.762032040277425068e-49 4.032986061398990407e-49
1.913200945653577278e+01 1.323560585714749007e-48 5.737443312733210220e-49 4.002442498046868846e-49
1.919085679978724457e+01 1.303476853452625144e-48 5.713030022880906089e-49 3.972094310221286921e-49
1.924988514910689119e+01 1.283732188092936235e-48 5.688811613790110328e-49 3.941950749032896997e-49
1.930909506124363872e+01 1.264320668216274537e-48 5.664810199499534103e-49 3.912022073741572369e-49
1.936848709465893492e+01 1.245236477237404436e-48 5.641051100955763900e-49 3.882319762087908447e-49
1.942806180953196815e+01 1.226473901579079111e-48 5.617563516485113968e-49 3.852856773335729586e-49
1.948781976776493252e+01 1.208027328811942222e-48 5.594381366971160204e-49 3.823647879394923911e-49
1.954776153298839247e+01 1.189891245836053459e-48 5.571544369952519697e-49 3.794710084998847677e-49
1.960788767056652304e+01 1.172060237168479273e-48 5.549099416600440164e-49 3.766063165435802410e-49
1.966819874760250642e+01 1.154528983156756499e-48 5.527102353666265981e-49 3.737730360775583786e-49
1.972869533294383260e+01 1.137292258299129466e-48 5.505620312945554784e-49 3.709739281199879915e-49
1.978937799718771373e+01 1.120344929529265770e-48 5.484734790069881767e-49 3.682123100054514806e-49
1.985024731268639542e+01 1.103681954639291338e-48 5.464545762316849593e-49 3.654922144524832467e-49
1.991130385355264565e+01 1.087298380602797346e-48 5.445177267847760759e-49 3.628186042914114805e-49
1.997254819566508033e+01 1.071189342004567606e-48 5.426785072757017497e-49 3.601976663627850003e-49
2.003398091667366998e+01 1.055350059504862668e-48 5.409567372075928882e-49 3.576372198485515279e-49
2.009560259600512211e+01 1.039775838262519299e-48 5.393779983273794592e-49 3.551472930352997914e-49
2.015741381486841277e+01 1.024462066477766731e-48 5.379758331532724749e-49 3.527409530180030821e-49
2.021941515626020092e+01 1.009404213902068834e-48 5.367949943025316273e-49 3.504355236862940924e-49
2.028160720497037772e+01 9.945978303576578411e-49 5.358963621888957646e-49 3.482544146363526770e-49
2.034399054758758041e+01 9.800385443600541168e-49 5.353645900491156518e-49 3.462299381729967928e-49
2.040656577250467052e+01 9.657220616772763144e-49 5.353203577236882982e-49 3.444077747816412712e-49
2.046933346992436498e+01 9.516441639876547267e-49 5.359407155211322389e-49 3.428542876406944561e-49
2.053229423186471791e+01 9.378007075208854900e-49 5.374942697858285043e-49 3.416689640018866045e-49
2.059544865216478726e+01 9.241876217031973566e-49 5.404050447181135545e-49 3.410065231685200944e-49
2.065879732649015921e+01 9.108009079120113280e-49 5.453752840610618792e-49 3.411182703121487773e-49
2.072234085233863965e+01 8.976366381571279891e-49 5.536388497471190724e-49 3.424343069129080398e-49
2.078607982904581775e+01 8.846909538260167639e-49 5.675323752070603029e-49 3.457393558629734958e-49
2.085001485779078223e+01 8.719600644721120385e-49 5.919383001107523468e-49 3.525836019873956306e-49
2.091414654160173825e+01 8.594402465759794611e-49 6.385389789646940320e-49 3.663509401017991921e-49
2.097847548536174500e+01 8.471278423845576859e-49 7.414882224679212801e-49 3.953978131973256415e-49
2.104300229581436810e+01 8.350192587268746584e-49 1.040143784083808090e-48 4.631811057097054610e-49
2.110772758156946693e+01 8.231109658606199377e-49 2.694203667277928118e-48 6.304891128888117764e-49
2.117265195310885773e+01 8.113994963605275991e-49 2.867712342115215607e-45 8.111699813897629034e-49
2.123777602279213284e+01 7.998814439966403552e-49 2.393464693283664774e-48 5.995241081661245494e-49
2.130310040486243395e+01 7.885534626738121900e-49 9.654700335683554972e-49 4.340447774554878944e-49
2.136862571545218614e+01 7.774122653111432454e-49 6.945550856160564008e-49 3.668258281354084713e-49
2.143435257258898829e+01 7.664546228554786033e-49 5.983470870058529715e-49 3.360238249953109927e-49
2.150028159620136847e+01 7.556773632074522812e-49 5.529038689251636248e-49 3.192900276398153125e-49
2.156641340812470986e+01 7.450773702302105790e-49 5.274454127508042790e-49 3.088256228715555945e-49
2.163274863210702392e+01 7.346515827470933724e-49 5.114102455906160940e-49 3.015166164406416642e-49
2.169928789381493672e+01 7.243969935680805950e-49 5.003905056753029072e-49 2.959545048795199492e-49
2.176603182083947630e+01 7.143106485379964850e-49 4.922849735546815426e-49 2.914351687398592391e-49
2.183298104270211226e+01 7.043896455702754033e-49 4.859903191879900081e-49 2.875775456729320332e-49
2.190013619086057517e+01 6.946311337686834998e-49 4.808829123738633031e-49 2.841618470901170590e-49
2.196749789871492453e+01 6.850323124592366183e-49 4.765892066461515379e-49 2.810545439734630099e-49
2.203506680161341436e+01 6.755904303502563298e-49 4.728747194523150949e-49 2.781709443002821775e-49
2.210284353685859671e+01 6.663027846260306769e-49 4.695864738332162591e-49 2.754553516618331001e-49
2.217082874371321566e+01 6.571667201071647982e-49 4.666214002857492614e-49 2.728699917653373049e-49
2.223902306340633928e+01 6.481796283660846689e-49 4.639081406634886957e-49 2.703885561781276562e-49
2.230742713913937081e+01 6.393389469481269977e-49 4.613961357342891870e-49 2.679922936838068605e-49
2.237604161609206344e+01 6.306421585326567122e-49 4.590488483489021941e-49 2.656675651780870670e-49
2.244486714142870198e+01 6.220867901101253008e-49 4.568394251685955929e-49 2.634042695176056763e-49
2.251390436430411413e+01 6.136704122342457030e-49 4.547478444278856347e-49 2.611948040129238918e-49
2.258315393586988051e+01 6.053906382248784432e-49 4.527589959194020329e-49 2.590333622553882535e-49
2.265261650928038151e+01 5.972451234094371807e-49 4.508613610108132667e-49 2.569154500998976222e-49
2.272229273969905350e+01 5.892315643877913073e-49 4.490460878590549588e-49 2.548375458711142773e-49
2.279218328430448182e+01 5.813476982989849336e-49 4.473063323435511327e-49 2.527968578318340821e-49
2.286228880229668547e+01 5.735913020972428447e-49 4.456367810321914218e-49 2.507911484442659342e-49
2.293260995490323850e+01 5.659601918265901781e-49 4.440333009820998908e-49 2.488186052589002101e-49
2.300314740538560798e+01 5.584522219724746238e-49 4.424926792959839720e-49 2.468777448651185970e-49
2.307390181904530380e+01 5.510652847453555402e-49 4.410124271037080414e-49 2.449673405777709266e-49
2.314487386323026641e+01 5.437973094140167997e-49 4.395906303961650672e-49 2.430863674199505362e-49
2.321606420734104859e+01 5.366462616571826080e-49 4.382258353441340326e-49 2.412339598419216468e-49
2.328747352283722805e+01 5.296101429174774367e-49 4.369169592903507424e-49 2.394093789240441760e-49
2.335910248324368865e+01 5.226869897511534395e-49 4.356632210501171472e-49 2.376119867136937192e-49
2.343095176415694780e+01 5.158748732380089809e-49 4.344640858789792829e-49 2.358412259953400638e-49
2.350302204325161171e+01 5.091718983269625395e-49 4.333192216908299925e-49 2.340966042053708325e-49
2.357531400028666724e+01 5.025762032727990263e-49 4.322284639673355707e-49 2.323776805784126719e-49
2.364782831711199407e+01 4.960859590199634996e-49 4.311917874554235237e-49 2.306840557906496274e-49
2.372056567767469204e+01 4.896993686342777955e-49 4.302092831942492632e-49 2.290153635820994609e-49
2.379352676802563593e+01 4.834146667302111052e-49 4.292811397726320937e-49 2.273712639394116252e-49
2.386671227632585257e+01 4.772301189162603470e-49 4.284076279572448528e-49 2.257514375261849164e-49
2.394012289285309691e+01 4.711440212234174892e-49 4.275890880398496529e-49 2.241555811107164624e-49
2.401375931000826824e+01 4.651546996045932250e-49 4.268259193881793733e-49 2.225834038195302934e-49
2.408762222232205019e+01 4.592605093690666543e-49 4.261185717980458562e-49 2.210346240365397577e-49
2.416171232646135181e+01 4.534598346805426600e-49 4.254675383293520748e-49 2.195089668581677580e-49
2.423603032123597245e+01 4.477510880270938199e-49 4.248733493846110406e-49 2.180061619921388440e-49
2.431057690760511392e+01 4.421327097422671721e-49 4.243365678175338718e-49 2.165259420394753481e-49
2.438535278868405953e+01 4.366031674965500716e-49 4.238577849249753360e-49 2.150680410837040047e-49
2.446035866975077511e+01 4.311609558083349300e-49 4.234376171951339840e-49 2.136321935495634569e-49
2.453559525825252408e+01 4.258045955924861751e-49 4.230767036988187943e-49 2.122181332931654657e-49
2.461106326381263187e+01 4.205326336500305129e-49 4.227757040584323124e-49 2.108255928715861166e-49
2.468676339823706556e+01 4.153436422551146952e-49 4.225352969150049790e-49 2.094543029997227241e-49
2.476269637552126213e+01 4.102362186614095763e-49 4.223561788421224764e-49 2.081039921286806350e-49
2.483886291185676143e+01 4.052089846931670034e-49 4.222390636681812523e-49 2.067743861691479687e-49
2.491526372563804514e+01 4.002605862928164053e-49 4.221846821562787256e-49 2.054652083078737160e-49
2.499189953746923365e+01 3.953896930874792871e-49 4.221937820257241659e-49 2.041761789222559428e-49
2.506877107017097117e+01 3.905949979863748573e-49 4.222671282716217491e-49 2.029070155799300625e-49
2.514587904878714042e+01 3.858752167450672845e-49 4.224055037718880197e-49 2.016574330982913462e-49
2.522322420059181880e+01 3.812290875831429184e-49 4.226097101471494634e-49 2.004271436736884272e-49
2.530080725509600725e+01 3.766553707796930271e-49 4.228805688626582492e-49 1.992158570529566683e-49
2.537862894405464331e+01 3.721528482626200843e-49 4.232189225444195473e-49 1.980232807404395421e-49
2.545669000147338679e+01 3.677203232531346526e-49 4.236256364928271122e-49 1.968491202500920425e-49
2.553499116361562571e+01 3.633566198595565684e-49 4.241016003726983319e-49 1.956930793648981523e-49
2.561353316900939348e+01 3.590605827423076661e-49 4.246477300578869399e-49 1.945548604301408831e-49
2.569231675845429663e+01 3.548310767099789103e-49 4.252649696140974876e-49 1.934341646342856133e-49
2.577134267502857767e+01 3.506669863917372580e-49 4.259542933857311294e-49 1.923306923098938322e-49
2.585061166409604283e+01 3.465672158662283129e-49 4.267167081789070002e-49 1.912441432165784110e-49
2.593012447331317105e+01 3.425306883349140572e-49 4.275532555032424690e-49 1.901742168229616486e-49
2.600988185263608443e+01 3.385563457605033200e-49 4.284650138577146303e-49 1.891206125603778890e-49
2.608988455432771048e+01 3.346431485567057510e-49 4.294531010256657218e-49 1.880830300675060858e-49
2.617013333296477740e+01 3.307900752400640293e-49 4.305186763641984857e-49 1.870611693963464421e-49
2.625062894544504033e+01 3.269961221272896677e-49 4.316629430501618960e-49 1.860547311992381624e-49
2.633137215099431216e+01 3.232603030089706552e-49 4.328871502710747472e-49 1.850634168749772489e-49
2.641236371117372528e+01 3.195816488356103081e-49 4.341925953183134150e-49 1.840869286795426077e-49
2.649360438988681210e+01 3.159592074308882063e-49 4.355806255778451765e-49 1.831249698087887327e-49
2.657509495338682370e+01 3.123920431616154517e-49 4.370526403815312717e-49 1.821772444264793554e-49
2.665683617028384234e+01 3.088792366850242247e-49 4.386100927012294735e-49 1.812434576787082130e-49
2.673882881155211422e+01 3.054198846210808307e-49 4.402544906715106244e-49 1.803233156457125351e-49
2.682107365053731129e+01 3.020130992951377346e-49 4.419873989163146401e-49 1.794165252805711407e-49
2.690357146296375390e+01 2.986580084385620107e-49 4.438104396710715279e-49 1.785227943003885357e-49
2.698632302694183949e+01 2.953537549432742330e-49 4.457252936858433705e-49 1.776418310662453368e-49
2.706932912297526173e+01 2.920994965564197093e-49 4.477337009020478392e-49 1.767733444161548264e-49
2.715259053396849609e+01 2.888944056527854370e-49 4.498374608957438849e-49 1.759170435045757033e-49
2.723610804523406159e+01 2.857376689495560961e-49 4.520384330877656141e-49 1.750726376056756940e-49
2.731988244450004544e+01 2.826284872618993891e-49 4.543385367191342375e-49 1.742398359210961376e-49
2.740391452191741095e+01 2.795660752547076127e-49 4.567397505998384679e-49 1.734183473827833216e-49
2.748820507006757552e+01 2.765496611947338277e-49 4.592441126315716373e-49 1.726078804574369485e-49
2.757275488396977181e+01 2.735784866996467923e-49 4.618537191232772714e-49 1.718081429585543751e-49
2.765756476108864703e+01 2.706518065176465837e-49 4.645707239049064824e-49 1.710188418842513472e-49
2.774263550134168810e+01 2.677688882874160753e-49 4.673973372595306955e-49 1.702396832680540801e-49
2.782796790710685997e+01 2.649290123016939482e-49 4.703358246874941904e-49 1.694703720564197282e-49
2.791356278323008056e+01 2.621314712922811356e-49 4.733885055258451507e-49 1.687106120260116064e-49
2.799942093703290169e+01 2.593755702120146876e-49 4.765577514354667149e-49 1.679601057346045794e-49
2.808554317832007996e+01 2.566606260049109172e-49 4.798459847916065786e-49 1.672185545074255163e-49
2.817193031938717240e+01 2.539859674027137457e-49 4.832556769809291125e-49 1.664856584756131888e-49
2.825858317502829564e+01 2.513509347125860762e-49 4.867893466431099471e-49 1.657611166567865301e-49
2.834550256254371092e+01 2.487548796207624189e-49 4.904495578696463395e-49 1.650446270887044365e-49
2.843268930174762232e+01 2.461971649728936959e-49 4.942389183841296090e-49 1.643358870002157271e-49
2.852014421497582219e+01 2.436771645905800338e-49 4.981600777266212536e-49 1.636345930456008675e-49
2.860786812709353910e+01 2.411942630715070289e-49 5.022157254552727134e-49 1.629404415780771950e-49
2.869586186550311524e+01 2.387478555993997446e-49 5.064085893906850641e-49 1.622531289731403580e-49
2.878412626015192544e+01 2.363373477534522127e-49 5.107414339144157809e-49 1.615723519943194750e-49
2.887266214354007587e+01 2.339621553269594300e-49 5.152170583394088819e-49 1.608978082031844697e-49
2.896147035072840126e+01 2.316217041484101138e-49 5.198382953644637330e-49 1.602291964069590816e-49
2.905055171934618841e+01 2.293154298952660836e-49 5.246080096221841472e-49 1.595662171347394273e-49
2.913990708959922316e+01 2.270427779281121434e-49 5.295290963356458847e-49 1.589085731514974771e-49
2.922953730427758146e+01 2.248032031140076799e-49 5.346044800839600840e-49 1.582559699894995155e-49
2.931944320876368693e+01 2.225961696559368844e-49 5.398371136920425176e-49 1.576081165007598499e-49
2.940962565104024051e+01 2.204211509346694532e-49 5.452299772344868304e-49 1.569647254272152408e-49
2.950008548169816791e+01 2.182776293450103959e-49 5.507860771769300297e-49 1.563255139761147554e-49
2.959082355394475528e+01 2.161650961224672576e-49 5.565084456326857348e-49 1.556902043907110041e-49
2.968184072361157888e+01 2.140830512055523468e-49 5.624001397558417257e-49 1.550585245358464480e-49
2.977313784916267991e+01 2.120310030698800494e-49 5.684642412509587331e-49 1.544302084590945637e-49
2.986471579170256163e+01 2.100084685801786713e-49 5.747038560111705750e-49 1.538049969469792272e-49
2.995657541498441745e+01 2.080149728419558831e-49 5.811221138738196705e-49 1.531826380615423175e-49
