f HF LF HF_LF
1.513770438830446041e+00 2.904613408464050481e-38 1.512902599146098928e-37 2.436777778310315782e-38
1.518426581658525620e+00 2.712983381570899656e-38 1.287817533699445354e-37 2.240903085196549274e-38
1.523097046120506226e+00 2.534184350205046865e-38 1.096182140769614467e-37 2.058333166082338252e-38
1.527781876267699346e+00 2.367342690656091267e-38 9.330310939830213217e-38 1.888245634781832476e-38
1.532481116286912304e+00 2.211645392287353278e-38 7.941353002321706277e-38 1.729878809538452825e-38
1.537194810500863928e+00 2.066335762840327539e-38 6.758928572741321423e-38 1.582526630055693489e-38
1.541923003368604439e+00 1.930709445182909572e-38 5.752361433208195781e-38 1.445533788115550143e-38
1.546665739485932889e+00 1.804110722335245835e-38 4.895526546934455227e-38 1.318291062609131024e-38
1.551423063585819051e+00 1.685929089378910157e-38 4.178861877165816261e-38 1.201281484608676999e-38
1.556195020538825080e+00 1.575596072485459446e-38 3.587672131804026962e-38 1.094795369246914277e-38
1.560981655353528508e+00 1.472582276805668102e-38 3.080011670358396091e-38 9.962607363544308445e-39
1.565783013176946792e+00 1.376394646344846923e-38 2.644093705058696041e-38 9.051926288522694089e-39
1.570599139294962976e+00 1.286573920228296636e-38 2.269792558798541569e-38 8.211346968036750142e-39
1.575430079132753791e+00 1.202692270938687210e-38 1.948409862608993439e-38 7.436564678220347382e-39
1.580275878255216204e+00 1.124351111193618025e-38 1.672473619223585425e-38 6.723508812565251988e-39
1.585136582367399738e+00 1.051179057133744850e-38 1.435565518544931108e-38 6.068320900331847324e-39
1.590012237314934795e+00 9.828300364173403218e-39 1.232172537805215882e-38 5.467335317335248012e-39
1.594902889084467645e+00 9.189815306698278101e-39 1.057559415589529145e-38 4.917062671289717566e-39
1.599808583804091633e+00 8.593329425253370587e-39 9.076590673420979264e-39 4.414175801549915998e-39
1.604729367743784829e+00 8.036040782243980835e-39 7.789784213946487988e-39 3.955498284811245915e-39
1.609665287315844573e+00 7.515337374040627290e-39 6.711084482001254450e-39 3.545238889883487782e-39
1.614616389075325786e+00 7.028784023364459662e-39 5.799022830834276843e-39 3.177478386428332358e-39
1.619582719720479957e+00 6.574110194457391523e-39 5.010736576834303235e-39 2.843467424458133978e-39
1.624564326093196565e+00 6.149198664628403022e-39 4.329452149293089376e-39 2.540657365892553001e-39
1.629561255179443391e+00 5.752074990662511392e-39 3.740665844273416367e-39 2.266636246096969997e-39
1.634573554109710392e+00 5.380897713107128927e-39 3.231837091249827892e-39 2.019124611226129242e-39
1.639601270159454671e+00 5.033949245628282504e-39 2.792123111049789552e-39 1.795971898544581372e-39
1.644644450749545239e+00 4.709627400502638400e-39 2.412149387517795791e-39 1.595153174228755758e-39
1.649703143446711762e+00 4.406437504884651644e-39 2.083811125859760847e-39 1.414766062210346028e-39
1.654777395963991538e+00 4.122985065800483288e-39 1.800101520309647459e-39 1.253027720811276558e-39
1.659867256161181359e+00 3.857968944879479829e-39 1.554963216121928274e-39 1.108271749912063587e-39
1.664972772045287153e+00 3.610175006670153627e-39 1.343159837659121580e-39 9.789449387681570248e-40
1.670093991770977837e+00 3.378470207008008186e-39 1.165189227196711046e-39 8.663847162435475193e-40
1.675230963641039406e+00 3.161797090330169657e-39 1.012003302091308283e-39 7.666272449843849203e-40
1.680383736106830339e+00 2.959168667080617945e-39 8.789249489953737023e-40 6.776507896755388641e-40
1.685552357768738352e+00 2.769663644428869665e-39 7.633189295567065034e-40 5.983999762310185110e-40
1.690736877376639358e+00 2.592421985454647840e-39 6.628948339517669977e-40 5.279065715926925839e-40
1.695937343830356436e+00 2.426640773734560292e-39 5.756620290085850187e-40 4.652844976884598878e-40
1.701153806180122352e+00 2.271570361922195893e-39 4.998904832773773685e-40 4.097248597203557336e-40
1.706386313627040963e+00 2.126510784445478715e-39 4.340767035896055976e-40 3.604910184764568506e-40
1.711634915523551514e+00 1.990808415864875322e-39 3.769141171922670100e-40 3.169137371834674644e-40
1.716899661373894936e+00 1.863852857753876776e-39 3.272673201648233255e-40 2.783864326958389808e-40
1.722180600834579911e+00 1.745074038182333198e-39 2.841496881964860895e-40 2.443605588597007693e-40
1.727477783714851167e+00 1.633939509016220683e-39 2.467039113805878233e-40 2.143411470041069509e-40
1.732791259977159770e+00 1.529951927295743172e-39 2.151641138545447112e-40 1.886354505455444360e-40
1.738121079737634744e+00 1.432646707927376694e-39 1.876529369426359229e-40 1.659201513713461987e-40
1.743467293266554252e+00 1.341589835828747214e-39 1.636534571313468030e-40 1.458606829291291223e-40
1.748829950988821658e+00 1.256375826501453420e-39 1.427181823129837280e-40 1.281598471086311269e-40
1.754209103484439147e+00 1.176625824785849333e-39 1.244565472544605007e-40 1.125515115031792117e-40
1.759604801488986681e+00 1.101985832271368467e-39 1.085276839421828718e-40 9.879771560717711131e-41
1.765017095894099386e+00 1.032125054506331330e-39 9.463410854916354588e-41 8.668599080179201379e-41
1.770446037747947621e+00 9.667343597720134239e-40 8.251620900263654453e-41 7.602688705152386402e-41
1.775891678255718586e+00 9.055248417627661602e-40 7.194743180420220736e-41 6.665169801900684066e-41
1.781354068780100164e+00 8.482264790493585335e-40 6.273007949558209111e-41 5.841037529387188743e-41
1.786833260841763416e+00 7.945868847004148994e-40 5.469164151508433474e-41 5.116962187219569790e-41
1.792329306119850640e+00 7.443701398981177063e-40 4.772078685096694831e-41 4.484577159606199863e-41
1.797842256452461207e+00 6.973557058141165710e-40 4.176319791497558048e-41 3.940340885899885766e-41
1.803372163837141384e+00 6.533374084096357581e-40 3.654808649267695038e-41 3.461187731572456677e-41
1.808919080431374615e+00 6.121224911942798900e-40 3.198308825251132862e-41 3.039496672894606113e-41
1.814483058553072903e+00 5.735307313222557599e-40 2.798730802624029390e-41 2.668512029567108893e-41
1.820064150681071524e+00 5.373936147243685332e-40 2.448989823069824173e-41 2.342249706742916043e-41
1.825662409455622193e+00 5.035535662714617606e-40 2.142881318824151544e-41 2.055412852715033364e-41
1.831277887678891325e+00 4.718632312413043045e-40 1.874971755827028043e-41 1.803316103570991677e-41
1.836910638315456978e+00 4.421848046178232952e-40 1.640502994603538037e-41 1.581817653750688994e-41
1.842560714492808671e+00 4.143894049902823575e-40 1.435308491649647513e-41 1.387258426291079549e-41
1.848228169501848539e+00 3.883564900423235928e-40 1.255739878029402935e-41 1.216407675149023684e-41
1.853913056797394487e+00 3.639733108271787795e-40 1.098602634135335309e-41 1.066414403890341482e-41
1.859615429998683345e+00 3.411344022175375854e-40 9.624603442031483817e-42 9.360510461033957205e-42
1.865335342889876902e+00 3.197411070972998478e-40 8.447423317796544188e-42 8.229990488502365016e-42
1.871072849420569950e+00 2.997011320286600582e-40 7.414008393447033653e-42 7.235028222093208078e-42
1.876828003706298098e+00 2.809281322826893579e-40 6.506834304111391360e-42 6.359535270998191340e-42
1.882600860029048917e+00 2.633413242655508357e-40 5.710508663638994557e-42 5.589305589709077902e-42
1.888391472837773533e+00 2.468651235063942193e-40 5.011512197017866022e-42 4.911799675327555218e-42
1.894199896748900214e+00 2.314288064977406476e-40 4.397971244164488776e-42 4.315952775991776734e-42
1.900026186546850182e+00 2.169661947951511750e-40 3.859457840561928999e-42 3.792004559454016365e-42
1.905870397184552978e+00 2.034153598910912043e-40 3.386814038316103245e-42 3.331347941842424804e-42
1.911732583783966266e+00 1.907183474784005214e-40 2.971997534096182005e-42 2.926395006297989743e-42
1.917612801636594311e+00 1.788209198126072045e-40 2.607946024759632710e-42 2.570458150728847042e-42
1.923511106204010668e+00 1.676723149693245221e-40 2.288458023080574670e-42 2.257644794644411190e-42
1.929427553118380434e+00 1.572250218744008622e-40 2.011778928187945927e-42 1.986362350892358428e-42
1.935362198182985827e+00 1.474345700600488075e-40 1.770301153420145197e-42 1.749296703978833731e-42
1.941315097372751985e+00 1.382593331706621574e-40 1.557799571034049980e-42 1.540443046437045568e-42
1.947286306834774328e+00 1.296603453077217571e-40 1.370803347290405309e-42 1.356462468528134674e-42
1.953275882888849679e+00 1.216011293643121096e-40 1.206256544108448132e-42 1.194408275867566339e-42
1.959283882028005852e+00 1.140475365568171017e-40 1.061468626202102570e-42 1.051680376858622067e-42
1.965310360919035437e+00 1.069675964144184883e-40 9.340708600476367405e-43 9.259849018448703621e-43
1.971355376403029824e+00 1.003313765365633977e-40 8.219779047273446741e-43 8.152984655768407371e-43
1.977418985495916104e+00 9.411085147466591061e-41 7.233539776804520648e-43 7.178365488737221199e-43
1.983501245388993306e+00 8.827978013733054451e-41 6.365830515609515734e-43 6.320255329333196452e-43
1.989602213449474188e+00 8.281359115843657062e-41 5.602426029099788778e-43 5.564779712509166737e-43
1.995721947221023473e+00 7.768927570483525062e-41 4.930804902219260047e-43 4.899707301472754040e-43
2.001860504424302523e+00 7.288528723520717471e-41 4.349188015733337108e-43 4.323389620695126968e-43
2.008017942957513569e+00 6.838144775414021190e-41 3.837689279542817443e-43 3.816271679603583986e-43
2.014194320896945722e+00 6.415886013578952755e-41 3.386595079317605457e-43 3.368812959486312568e-43
2.020389696497520760e+00 6.019982611969296133e-41 2.988779245299317912e-43 2.974013968061970324e-43
2.026604128193346899e+00 5.648776960771460527e-41 2.637954626124792478e-43 2.625692753521156308e-43
2.032837674598265032e+00 5.300716491564500874e-41 2.328574520046528691e-43 2.318389965167932824e-43
2.039090394506406057e+00 4.974346965589529308e-41 2.055745660743948050e-43 2.047284857764641491e-43
2.045362346892741545e+00 4.668306194915079323e-41 1.815151406197596201e-43 1.808120990408054840e-43
2.051653590913641967e+00 4.381318168277049750e-41 1.602983936843349480e-43 1.597140511448520077e-43
2.057964185907435350e+00 4.112187555235145121e-41 1.415884408600226747e-43 1.411026046105873274e-43
2.064294191394965505e+00 3.859794564026353046e-41 1.250890129501380441e-43 1.246849314699294475e-43
2.070643667080152905e+00 3.623090130114353729e-41 1.105581268997205123e-43 1.102217865431155037e-43
2.077012672850560016e+00 3.401091413949844510e-41 9.793145665180212577e-44 9.765028119615943498e-44
2.083401268777954840e+00 3.192877587867129838e-41 8.677160772878199989e-44 8.653643099438330423e-44
2.089809515118877581e+00 2.997585893361897662e-41 7.690792039523372471e-44 7.671110563111393336e-44
2.096237472315208183e+00 2.814407951224444028e-41 6.818955880391661906e-44 6.802474342100065991e-44
2.102685200994737880e+00 2.642586308152128286e-41 6.048321333560843862e-44 6.034509616932676647e-44
2.109152761971740730e+00 2.481411204537335736e-41 5.367106863169398157e-44 5.355523266855797929e-44
2.115640216247546501e+00 2.330217549128130309e-41 4.764900666649219653e-44 4.755177133881326519e-44
2.122147625011115313e+00 2.188382087194594934e-41 4.232501773471655762e-44 4.224331586448102288e-44
2.128675049639618067e+00 2.055320749705917297e-41 3.761779535260270235e-44 3.754907064113076151e-44
2.135222551699011095e+00 1.930486171840076021e-41 3.345549383563105961e-44 3.339761547654210766e-44
2.141790192944620586e+00 1.813365369907901436e-41 2.977462976244717773e-44 2.972582132378457607e-44
2.148378035321721224e+00 1.703477566486780733e-41 2.653311427983227798e-44 2.649185096513000113e-44
2.154986140966124619e+00 1.600372154220791273e-41 2.369303967620229491e-44 2.365801468035969921e-44
2.161614572204762386e+00 1.503626789367882253e-41 2.117551221481981931e-44 2.114573276916807680e-44
2.168263391556274566e+00 1.412845606751558788e-41 1.894350836554140077e-44 1.891814281993208008e-44
2.174932661731600270e+00 1.327657548318584766e-41 1.696425508021261516e-44 1.694260652338782121e-44
2.181622445634568308e+00 1.247714798008831808e-41 1.520874277478147721e-44 1.519022698453301845e-44
2.188332806362491390e+00 1.172691316116729153e-41 1.365129398120944581e-44 1.363542099417604339e-44
2.195063807206758977e+00 1.102281466766128454e-41 1.226918132114865864e-44 1.225554002830926462e-44
2.201815511653437696e+00 1.036198732532290411e-41 1.104228917550698581e-44 1.103053444667973076e-44
2.208587983383867304e+00 9.741745106316184082e-42 9.952814064138198936e-45 9.942655986170228967e-45
2.215381286275262429e+00 9.159569854600742508e-42 8.984999317445238449e-45 8.976194198861038971e-45
2.222195484401314314e+00 8.613100725977840732e-42 8.124900124711323269e-45 8.117242976540109225e-45
2.229030642032797438e+00 8.100124297136240337e-42 7.365103252928812904e-45 7.358412557049062375e-45
2.235886823638172594e+00 7.618565300967907182e-42 6.692696062194173058e-45 6.686821876612734025e-45
2.242764093884197063e+00 7.166477948186987738e-42 6.093192683304400221e-45 6.088016436691198871e-45
2.249662517636533909e+00 6.742037797854054324e-42 5.558370018519707296e-45 5.553791280181766651e-45
2.256582159960362599e+00 6.343534141819003890e-42 5.080938391566020678e-45 5.076872003131264170e-45
2.263523086120995842e+00 5.969362870339185638e-42 4.654435676734888742e-45 4.650809344509998175e-45
2.270485361584491546e+00 5.618019788242383141e-42 4.273133409102074878e-45 4.269885682705311650e-45
2.277469052018272322e+00 5.288094352963136679e-42 3.931953523396602883e-45 3.929032098291213208e-45
2.284474223291745432e+00 4.978263807626095317e-42 3.626394521372343639e-45 3.623754813010450913e-45
2.291500941476921405e+00 4.687287684071635015e-42 3.352466002660711732e-45 3.350069948403849266e-45
2.298549272849040204e+00 4.414002652319676333e-42 3.106630614118926717e-45 3.104445666191586389e-45
2.305619283887194726e+00 4.157317694486038025e-42 2.885752579164117509e-45 2.883750857841082746e-45
2.312711041274957857e+00 3.916209582559933623e-42 2.688509554205214380e-45 2.686665136858002197e-45
2.319824611901011302e+00 3.689718640778430649e-42 2.511113233611909615e-45 2.509405406609765910e-45
2.326960062859777079e+00 3.476944774559833757e-42 2.350861202819569508e-45 2.349272792700545269e-45
2.334117461452051678e+00 3.277043749109288288e-42 2.205883524385672033e-45 2.204399672081555947e-45
2.341296875185637116e+00 3.089223701894793110e-42 2.074519625703899005e-45 2.073127449547140506e-45
2.348498371775980420e+00 2.912741874192990875e-42 1.955294778173368498e-45 1.953983088674283625e-45
2.355722019146812674e+00 2.746901547849673335e-42 1.846899214847885612e-45 1.845658273097305210e-45
2.362967885430787174e+00 2.591049174286323898e-42 1.748169591312075549e-45 1.746990904158910961e-45
2.370236038970125136e+00 2.444571683605808430e-42 1.658072527518957874e-45 1.656948673760078336e-45
2.377526548317257404e+00 2.306893962426684882e-42 1.575689997551672324e-45 1.574614480286034078e-45
2.384839482235472818e+00 2.177476489795360904e-42 1.500206360347915903e-45 1.499173481415525966e-45
2.392174909699567475e+00 2.055813121205800341e-42 1.430896847504368458e-45 1.429901600576813769e-45
2.399532899896492211e+00 1.941429011390232111e-42 1.367517705582166466e-45 1.366555121674344100e-45
2.406913522226008517e+00 1.833878667133539520e-42 1.309023074286586654e-45 1.308089359758008552e-45
2.414316846301340913e+00 1.732744121922103463e-42 1.254897130546473854e-45 1.253988960016415265e-45
2.421742941949834638e+00 1.637633224758421847e-42 1.204701157473334339e-45 1.203815587975663403e-45
2.429191879213613792e+00 1.548178035955522925e-42 1.158044369388782434e-45 1.157178794270186060e-45
2.436663728350242142e+00 1.464033323182781022e-42 1.114578585527409565e-45 1.113730694729615743e-45
