f	CE1EL1	CE1EL2	CE2EL1	CE2EL2
2700.0	0.00025613109627776597	0.00021332641506464927	-0.000654730975339466	-6.275389754111538e-05
2701.0	-0.0001417467088792414	0.0005075729412962386	-0.00031441999691094076	-0.0003604049085958343
2702.0	-0.0005294211466580315	0.000769411695408513	4.702801291009291e-05	-0.0006351961566589191
2703.0	-0.0008797993234681793	0.000982261071962619	0.00040500942598319903	-0.0008698831545679425
2704.0	-0.0011684155826326035	0.0011326585851140893	0.0007351746368969448	-0.0010497533690743822
2705.0	-0.0013751398237778025	0.0012111123335160306	0.0010150842768378782	-0.0011635485289235707
2706.0	-0.001485581484461171	0.0012127000276079061	0.0012257342576827174	-0.001204169269179268
2707.0	-0.0014920912649708743	0.0011373777767740272	0.0013528460017355201	-0.001169118010231368
2708.0	-0.0013942908689282283	0.0009899792681962105	0.0013878342623970343	-0.0010606524453449025
2709.0	-0.001199094077365267	0.0007799056182278624	0.00132838693767745	-0.000885640209182032
2710.0	-0.0009202180588069359	0.000520525793787734	0.0011786177211220853	-0.000655124077049171
2711.0	-0.0005772194531791438	0.00022832584161257377	0.0009487815213985506	-0.00038362522077108995
2712.0	-0.00019412296203818986	-7.813893494898026e-05	0.0006545723319173829	-8.822848079040469e-05
2713.0	0.00020226138697387397	-0.00037942225521751544	0.000316051621211591	0.00021249272565692748
2714.0	0.000584214441566616	-0.0006564207760197198	-4.371958679658446e-05	0.0004996442096502089
2715.0	0.0009250462951487451	-0.0008915853484504183	-0.0004002516709371938	0.0007551981044185971
2716.0	0.0012009612800044837	-0.0010700328175443728	-0.0007292933946681339	0.0009631246658215856
2717.0	0.00139271926645488	-0.0011804879298044075	-0.0010084814438302493	0.0011103977256257857
2718.0	0.0014869772861553121	-0.0012159957396018083	-0.0012188603226428846	0.0011878107325701496
2719.0	0.0014772179296863607	-0.0011743595038494984	-0.0013461693117935304	0.001190552260621284
2720.0	0.0013641999235740345	-0.0010582764964419625	-0.0013818091141538113	0.0011185050105691715
2721.0	0.0011558997409639633	-0.0008751633515524495	-0.0013234226672265777	0.0009762497264104364
2722.0	0.0008669487018737718	-0.0006366822405011259	-0.0011750508960054733	0.0007727739974882598
2723.0	0.0005176052829750253	-0.0003579981511302642	-0.000946853123525796	0.0005209044550595603
2724.0	0.00013233481840289356	-5.6814569319245564e-05	-0.0006544114781932851	0.00023649823341625933
2725.0	-0.0002619038349870185	0.0002477511191770547	-0.0003176669214895048	-6.25553387897809e-05
2726.0	-0.0006375446832372858	0.0005363810687911004	4.044045622026443e-05	-0.0003574599683535966
2727.0	-0.0009683420382272433	0.0007907822365965094	0.00039553416013582204	-0.0006296937733274149
2728.0	-0.0012312042511602734	0.0009948457543952755	0.0007234605816163858	-0.0008621725548118415
2729.0	-0.0014078056193616352	0.0011356669333382142	0.0010019319099662195	-0.001040321906383636
2730.0	-0.0014858639496888666	0.0012043613162544475	0.0012120409174357536	-0.0011529908827728002
2731.0	-0.0014599947163140233	0.001196625174482526	0.0013395446672543382	-0.0011931499512383879
2732.0	-0.0013320824136969507	0.0011130050906341426	0.0013758299890087086	-0.0011583295414138032
2733.0	-0.0011111434991291844	0.0009588597438445253	0.0013184952774083342	-0.0010507718357994648
2734.0	-0.0008126908779805814	0.0007440165463572098	0.0011715093181166596	-0.000877286476012191
2735.0	-0.00045764472172733165	0.0004821451303072864	0.0009449366459673709	-0.0006488194653753228
2736.0	-7.086608931105095e-05	0.000189887624304671	0.0006542484353494744	-0.0003797625573385715
2737.0	0.0003205838659386801	-0.00011419894585767557	0.0003192661029686897	-8.704670074522257e-05
2738.0	0.0006893372140073991	-0.00041082092375324154	-3.719024642237641e-05	0.00021092335432289198
2739.0	0.0010096326276812166	-0.0006811721441441221	-0.00039085637528381615	0.0004954262505556029
2740.0	0.001259115055360889	-0.0009081262446795659	-0.0007176755716019423	0.0007486002602470293
2741.0	0.0014203959650032636	-0.0010773215761402124	-0.0009954349841820515	0.0009545646648585403
2742.0	0.0014822652658905136	-0.0011780699862862466	-0.0012052753332898712	0.001100415877062147
2743.0	0.0014404704435799825	-0.0012040319721430073	-0.0013329713899187484	0.0011770358245043841
2744.0	0.001298008758665263	-0.0011536155540011318	-0.0013698962853935623	0.0011796619529775214
2745.0	0.0010649124383822243	-0.001030073776591329	-0.0013136042839945454	0.001108183217620777
2746.0	0.0007575422467019447	-0.000841294873716865	-0.0011679926531719394	0.000967143668950783
2747.0	0.00039743917379780766	-0.0005992986277222051	-0.000943031926691379	0.0007654536215103715
2748.0	9.814838895544074e-06	-0.000319471077924041	-0.0006540832241248196	0.0005158267612914239
2749.0	-0.00037821360267419437	-1.9586302183270707e-05	-0.00032084936721223165	0.00023397875002732806
2750.0	-0.0007395204741545566	0.00028132253622766213	3.396858926079602e-05	-6.236215972285777e-05
2751.0	-0.0010488678077167292	0.0005641711702120862	0.0003862178072002348	-0.0003545702128816056
2752.0	-0.0012846682358064916	0.0008110345729578222	0.0007119377494637191	-0.0006242928069101784
2753.0	-0.001430491406153274	0.0010062829045489826	0.0009889899875082256	-0.0008546031375112848
2754.0	-0.0014762088014486916	0.0011375710750195372	0.0011985628738137594	-0.0010310624436225436
2755.0	-0.0014186971981729835	0.0011966192734949692	0.0013264488134114294	-0.0011426251915192002
2756.0	-0.0012620519100603883	0.0011797351151568536	0.0013640074122051925	-0.0011823304521405278
2757.0	-0.0010172952653765797	0.0010880444797678535	0.0013087492111560697	-0.0011477361973666381
2758.0	-0.0007016010631359924	0.0009274166136974773	0.001164500572658054	-0.0010410694210908407
2759.0	-0.00033708957354886297	0.0007080884671706465	0.0009411388064230521	-0.0008690828612462856
2760.0	5.072237071937326e-05	0.0004440123088683219	0.0006539158648276001	-0.0006426275356914003
2761.0	0.00043470759650440105	0.0001519681918926173	0.0003224169122043557	-0.00037596814952566276
2762.0	0.0007880260887074776	-0.0001495022722809757	-3.077512306629718e-05	-8.588456350726295e-05
2763.0	0.0010860010407047088	-0.00044127308376419523	-0.000381617955617823	0.00020938407932476243
2764.0	0.0013078423273077927	-0.000704847233221311	-0.0007062465107829066	0.0004912861291749769
2765.0	0.0014380970317464312	-0.0009235293127055045	-0.0009825962528056478	0.0007421230055234475
2766.0	0.0014677258254317182	-0.0010834830223989723	-0.0011919028547279645	0.0009461603432471217
2767.0	0.0013947302270448773	-0.0011746065907895964	-0.0013199762829247102	0.0010906149504363457
2768.0	0.0012242872172956375	-0.0011911707219093722	-0.0013581627885794801	0.001166455670947747
2769.0	0.0009683821552341183	-0.0011321787834712754	-0.0013039295912827867	0.001168967979202884
2770.0	0.0006449660195526821	-0.0010014265939203766	-0.0011610327537079808	0.00109804701234101
