inc	phi	theta	fH	fL	fV	fET
0.7093263293505847	3.122984442714672	4.341131092027328	0.29288806996216066	0.13009406141757818	0.42543088853441935	0.368433957025393
0.032670910006479925	0.2162989043620609	3.236098498849977	0.045710431971685055	0.20920333650235193	0.3084213464200463	0.26710072106916083
-0.3167021495871605	0.4264161565103908	3.5153321094776704	0.09504796544368414	0.08838912447189658	0.4802577195210616	0.41591538546882106
-0.9807147720084324	1.0679188470272123	2.3793889437205262	0.5791340528932759	0.6076953139167539	0.15490840198212924	0.1341546113761756
-0.26791547578789565	0.5014685068468487	5.007719602897697	0.42647948723747603	0.2831588702597287	0.08937697743249452	0.07740273297000873
-0.8074594350233479	2.047702934019771	4.496667912361633	0.3286075200677308	0.4845919410625465	0.07605841551389649	0.06586852000662681
-0.11131101374708585	2.7484207479636313	5.914669155509756	0.22259233947675353	0.046802805094223215	0.06383765881167495	0.055285034249034026
-0.1719484121556114	2.139395329529085	4.915040071899881	0.05639683008609386	0.08263167299302343	0.1846114252778918	0.15987818411950694
-0.6302169606942531	1.933577110313767	2.4481216568445054	0.5629179135664751	0.3065005248930469	0.4067038617061151	0.3522158760547288
0.27941070856243333	1.9231230290495018	2.42004411166831	0.41134092071274014	0.18379972563996894	0.3122846505662101	0.2704464406022844
0.7025438310967143	1.8254309661946373	1.060855506458877	0.37518820741964415	0.4568907142204297	0.10359776630074448	0.08971829739176815
-0.3298724334648775	2.8774028012183717	4.134637609337773	0.11876964885867251	0.07947692219387602	0.28439755331992606	0.24629550594919536
0.9175557588475733	1.186245038648348	5.461307884633745	0.72391473114396	0.565883116285145	0.22701780358955417	0.19660318501990004
0.898345636322897	2.802232837217833	2.487467860490739	0.5368829411036052	0.4004180893024892	0.7550577302337033	0.6538991757062046
-0.08550441394756425	1.460183026340493	5.259273629606092	0.33828912080972506	0.271487824965492	0.22800227000654555	0.1974557579461872
-0.05718581462619521	2.9542276110581653	0.24932656486484017	0.34157654364308665	0.30219814069711864	0.27992617123780233	0.24242317547604966
0.5718471527335223	0.8505258867878883	3.1027800499855194	0.26559336875905304	0.37007056067535066	0.3760545616190978	0.3256728035711592
0.053433227488266066	2.934547036228569	5.329461983404615	0.26634116663179935	0.2793060202221261	0.12434177445123491	0.1076831354264043
0.9446444663649234	2.0192986509491027	0.7199502276574067	0.5109111444989176	0.48059581250302597	0.38648478047519735	0.3347056380675729
0.6735234434574515	2.5349382746959814	2.9055131147641893	0.3018099096135426	0.28649916473418424	0.31982063410687106	0.2769727937909982
0.8907669983133744	1.3269246269155242	2.2355148220666883	0.6777117012982011	0.5192806880204053	0.32030082187963055	0.2773886486007946
0.3689850253876925	2.213066548606663	2.7182984155902874	0.38169608232001395	0.15721148057775106	0.19248027028035447	0.16669280379008186
0.583735367063015	1.3624938663907524	3.5449115410218215	0.23467838962759524	0.24613462703413408	0.47461748927387953	0.41103080279156795
-0.6906997789347098	1.3986171655709603	0.33984320607035784	0.27732146704711264	0.2901796069771271	0.5509847607423985	0.477166799901008
0.10328544750767654	0.5948287084777204	1.8316752814745105	0.3821026626939672	0.30826137926108665	0.02409445619232188	0.020866411152922024
-0.7576249565277833	1.777649983477256	3.0684621135708463	0.3020852210604291	0.4324383656068522	0.42099548964883715	0.36459278891456165
0.6969364998966383	3.0932994890273826	3.1553329710023403	0.3081566598871371	0.4010991679745348	0.45066060318953916	0.3902835308469593
-0.4811717052623814	0.7079747837735575	5.132846561127672	0.512996825370686	0.36416409003094913	0.07760367513473718	0.06720675409371717
-0.22974645218072953	3.0984697632748928	5.747068509577833	0.22505435470520133	0.09662824881606545	0.12245233010180245	0.10604682862075883
0.9265996029540315	1.7555742839216517	2.38479904982481	0.6783823413696918	0.4424322470409333	0.49026560328906127	0.42458246705003067
-0.6836254740349732	1.0110117545454105	5.229355873586443	0.32778873112942547	0.4969114836623188	0.179864380983017	0.15576712316725538
-0.6166622064536966	1.971418650436528	6.235122997543125	0.24882582250844892	0.36727757840409037	0.38636776840412335	0.3346043026414734
0.29305393590946593	1.5638363238130015	4.386733117974209	0.2943800019844546	0.32394758106577026	0.19158930668813973	0.16592120668537685
-0.3209808506323708	0.30833556892235436	4.972895203034086	0.38308421375745605	0.2342778472322304	0.2113317869613666	0.18301869613570446
0.792521213490438	1.6210226895900226	3.7427691388021254	0.3608764462212375	0.3496626666595676	0.3946250254122494	0.34175529697608764
0.7259562634969337	2.427978216668417	0.8174552206236355	0.3884511753283206	0.32319339793437446	0.33337137255567123	0.28870807752769767
-0.2516629969454902	1.605289670551041	3.178085254952372	0.16474267933710496	0.26866969055469836	0.33312804694908466	0.28849735137100246
-0.8557356038440487	3.023297429213909	5.029471192901021	0.41931777484517924	0.4529361563577302	0.6784599978016657	0.5875635935477769
-0.14048485424458668	0.16102933755858084	0.04656103611860301	0.09338843083703793	0.23983840362224892	0.3032018910462026	0.26258054012149296
-0.5937951571134132	1.6886147634024058	5.309117715229562	0.26093296541910643	0.6063768253796467	0.3626463025587127	0.3140609106043429
-0.5136006273049079	0.578977680750539	0.43628800443299587	0.10994630391535709	0.09535392791533129	0.5728344900093874	0.49608922051203264
0.8656510883555661	1.8446505599467584	2.487976405477494	0.7500955099034687	0.39995758632743456	0.4573557453766736	0.39608169406296667
-0.2169260674595428	0.08377876148926933	1.5232644487473046	0.283206259430262	0.23797381947199017	0.382429844457861	0.3311939604658391
0.6626220844213029	0.5596447877331907	2.3779966748398436	0.3126090554535108	0.27534798468606647	0.1334056333940271	0.11553266752718111
0.7071756437925165	1.3363489191206948	1.0214937382320082	0.2812243100219535	0.26674567000957516	0.3228765769197906	0.279619317899499
-0.1454298139222725	0.8315728679702827	2.81726834413336	0.28257784584347273	0.3755529619850355	0.13983171426119065	0.12109781680491787
0.6302883713371621	1.547474928273362	1.918791965129049	0.5262534255687331	0.556108175646809	0.3505913931148251	0.3036210527856153
0.5481180981985432	1.6901632626902265	0.8338232816642557	0.3075441351760178	0.32456852924093055	0.15780792912745623	0.13666567554299133
0.7598855081019014	0.6092949266590412	2.6067270915295793	0.7363318439642791	0.5030062823438137	0.20402066161871985	0.17668707585872018
0.6355469301551284	1.5974580465663317	1.2399681058650414	0.3819131116293778	0.4452044376278022	0.2388989919288533	0.20689259594888051
-0.6665049588898	2.5651236228677003	5.703347756787094	0.48325328026892983	0.29441816924281844	0.4976887105228821	0.4310110664895356
0.788447361719401	2.512938518089994	6.167503618747417	0.28785455110332886	0.39029157271501275	0.443640851695024	0.3842042477244554
-0.8885228179110167	1.0592269336872735	2.5225350666694863	0.4935030833549521	0.7019670237777953	0.13512902207915845	0.1170251659090995
-0.9581788751439921	2.9835403562530494	1.2196419657052844	0.28235138463985965	0.10113593271652861	0.5572964083709016	0.4826328470870274
-0.16265662776911838	2.0043271787039054	1.6432609417328203	0.16443595497184338	0.22229348302176233	0.16397801223563882	0.14200912425813872
0.9272343661482625	0.4135268853831595	0.16879467594931366	0.29027616998495187	0.3594491441011321	0.6771406856333624	0.5864210356945042
0.6365254603495718	2.4150766491308433	2.0445060471549223	0.3006820042028117	0.5163014688793881	0.39910986331473475	0.34563928053149523
0.2406176221993419	0.5772276124708959	3.879504177209802	0.08654364338138999	0.062127299717732655	0.12716857108251597	0.11013121312042598
-0.4533028803047514	1.2156702011388498	2.2890079403067434	0.4992043493033381	0.3040476362273228	0.16321087185783784	0.1413447612026943
-0.5969175116659629	2.94750668642559	5.730621140305318	0.3494178867960607	0.20297146147441905	0.3333551184782695	0.2886940010837527
0.7203251068058123	1.4071650293393316	3.36237795693802	0.29841236885075	0.32918234888547576	0.5794036717420139	0.5017782987745639
-0.7478586504138796	3.1000270689131604	5.464900844193894	0.3860870105001101	0.3435114788545146	0.6575203903476783	0.5694293615473498
0.7597075049902562	0.6470330357494378	0.7362774508393887	0.1009598286528763	0.065587453160543	0.36801727164745485	0.3187123062781345
-0.13608868091320359	1.2640469713304436	0.9161330259777402	0.15396407177123447	0.12795200492419495	0.14638955705261322	0.1267770752563145
0.8586019030422347	2.166996339702938	5.593228364986145	0.6687772859280832	0.4865161323493043	0.5999406112071665	0.5195638100673692
-0.6113789290975382	1.8956405710249613	2.3158218490529254	0.4249616081266254	0.46126853055906647	0.41931227672733373	0.36313508376456144
-0.8739520673914061	2.2487497655313935	0.307619218247599	0.5414908745956956	0.4662660836821538	0.575912078256076	0.49875449011605344
-0.6467803590191568	0.8968125605681586	4.724103751386439	0.23082331508663903	0.4665702890396358	0.371547735083028	0.32176977730047296
-0.5717651899259386	0.11364082263125722	5.1498801179615485	0.30600649854915385	0.13635354629753244	0.32560147829400776	0.2819791517123782
0.48553598341324444	1.7949016240122768	0.07475398642455544	0.24824250784472338	0.31506393899545754	0.4114704903161572	0.356343897521431
-0.6609021549869194	2.906357103896719	2.777357680398286	0.3186575162191606	0.18411477155319092	0.32844000867263057	0.2844373911296794
0.3760290552954779	1.5534496198938073	4.915652718495569	0.4265972413610504	0.44633844683837554	0.28365673832366395	0.24565394134292792
0.8331934376163066	1.2909606511770273	3.643769479874997	0.26701321099462705	0.2731670352890922	0.5276185736263618	0.4569310882689395
-0.6274990191403944	1.3123951860783285	4.453989646898889	0.3355495901721934	0.25362570873166285	0.39012900480692064	0.33786162891593463
-0.04684179560104118	1.3544518225000348	5.437979911234621	0.11623971571467519	0.3792386630917706	0.1692813630182025	0.14660196076101897
0.8883211514942142	0.5063839828319218	4.982351073107665	0.7014566803383324	0.5028400499652715	0.2308810715889884	0.19994887324903757
-0.9421394547735444	2.6295978906373656	0.776452494711575	0.49510206900158743	0.35998062227683253	0.46125591285197737	0.39945933817559354
0.27383350562971964	0.5850365089117198	2.62889021375329	0.5011857870406867	0.3380728307480329	0.14020711721873216	0.12142292530280463
-0.11286592904044368	1.0906381802849245	2.8485810513555174	0.1308614459208082	0.3687376089529482	0.1144039327355071	0.09907671204179529
-0.20545218836019852	0.8398741237993784	3.4735642679531007	0.06800917786517552	0.13697840696555233	0.4429805307710375	0.38363239302963265
0.7941773119210198	0.4732707114872856	1.9015029163232056	0.6534419028489759	0.4145694371949633	0.21313246582677745	0.184578129777208
-0.40079028581945986	1.0354765213561512	4.877249742515374	0.192734929878946	0.4415880821884459	0.268385997113975	0.23242909152071936
-0.19396704113881724	1.5339488154281629	0.1172482093298079	0.1714364551754964	0.24580698159305425	0.3644025282252431	0.31558184664633643
-0.19920131509679329	2.210674975614507	6.229378483084372	0.09873751614962976	0.2607016738590408	0.2720884919428309	0.2356355460998891
-0.0790959077502067	1.3910458049497516	1.5292124873642026	0.32136570007688786	0.15035359129098594	0.26514853769608165	0.22962536942110257
-0.078666062407859	2.406753859336643	0.5781757395071363	0.31934294568159527	0.2479461961388667	0.26929544142023887	0.233216693393271
0.04353511228873308	0.6133905265658195	2.228493960496521	0.3598777133420576	0.040805745911129815	0.0543781759496211	0.04709288178383186
-0.7704432106258341	0.32775977991397	6.167040751698027	0.42520579439042766	0.48643414018428144	0.4358958142728876	0.37749684856362414
0.027370908544087413	1.7048892455151528	5.889884706838008	0.287795541030861	0.28327128610440383	0.04616747747490205	0.03998220832191102
-0.45020773778866463	2.8915339170203165	3.1643132823096365	0.2282337485353993	0.3235293302711601	0.3597629474599249	0.3115638518406612
0.8758138743679951	0.9956540641564389	3.2822731547335	0.3145899381813579	0.3842704882381961	0.656758160374769	0.5687692510272844
-0.4542391180987515	1.6984590234048644	1.2867073346961453	0.3333207518688147	0.42760214331223173	0.17195366192117342	0.14891623949749705
0.830463390317012	0.41281759508107235	0.9953767231038825	0.2885114849301364	0.29933500147850844	0.6474672577966536	0.5607230933705502
0.5733911197889316	2.6697833196038823	1.1599704834715838	0.1176414903186842	0.0865835225532703	0.3030157995703723	0.26241938017599614
-0.5752307070115232	2.9779304980297936	5.750530450133003	0.32969847825351806	0.18224573197961857	0.2867584339694203	0.2483400885669605
0.14992808484348275	3.046753477126508	4.787646503972077	0.23164769139681335	0.21762897329396866	0.3922752913219206	0.3397203675617246
0.10124998726430379	3.0055128192739358	3.300196292817234	0.27659046339211524	0.3016801943437524	0.285102623395393	0.24690611454599795
0.564175891727454	0.3129023576678806	2.6524601446919194	0.5743596215046372	0.38727895982153543	0.25156825168394	0.2178644967439294
-0.08476322709630701	2.7616262395567026	1.9520771049812622	0.22365522606395008	0.29739952434801287	0.05864461999728355	0.050787730712932445
-0.8140724680245992	1.6440569361834292	1.069355300171075	0.41463368700433034	0.48113114671257934	0.2028176339559978	0.17564522334134747
0.1670917460361745	1.734580710531613	4.812644468434239	0.30150131133175595	0.45458878873262026	0.22545334132064623	0.1952483209517635
0.3994066442173809	3.1096779997259323	1.9572651700223211	0.28976859393951315	0.30195600242987536	0.5047123970335503	0.43709375743599227
-0.05265754653171539	0.13312624710723536	6.0487350170727465	0.3338253813752143	0.3185003275061145	0.24998231144927413	0.21649103221182492
-0.9479289217136777	2.273373353303424	4.585778608953517	0.1912249285189479	0.3333368699273221	0.12877190455497717	0.1115197406383153
0.7521978767426822	0.8176190410084219	5.71440966306841	0.7562616185041414	0.5420309855355994	0.13347442647461533	0.1155922440825751
0.08450025477724288	1.5032640105976163	4.839564178077855	0.3776413786153237	0.29409631691057925	0.25113865746734987	0.21749245723904348
0.3756609946839715	1.2769511933059445	0.45254446156863487	0.16982237726045896	0.18783001971228228	0.3779880865169331	0.3273472852515343
-0.3915195157118867	2.2034156752820104	0.5726079420418477	0.34717264097038625	0.2888492121641528	0.3050861943515867	0.26421239465239055
-0.728836189690742	0.5537947990600808	1.2354434917596615	0.2869755651261458	0.34871137796526785	0.4589426226004233	0.3974559700514208
0.9902772667677875	2.378898076926084	4.828983518084856	0.13760943841395523	0.369158953224595	0.26087330763678496	0.22592291158272876
0.03847840940216485	1.5588579443625545	3.0971706295864747	0.09741935400783128	0.2647497467860352	0.2566088879135741	0.22222981577002876
-0.750048185744359	0.9587133890909061	4.240943513359292	0.11812867663239067	0.17543431518684874	0.5986229365005351	0.5184226702975022
0.10629150456976277	0.5812484824071634	1.4261910370334812	0.2252968750710837	0.28104675082080993	0.1486241041602397	0.12871224981747204
-0.03463909489515715	1.7851451318852871	5.568345812289902	0.384243623481134	0.04930218157165944	0.24919540066955567	0.21580954748607692
0.7828180168266325	2.915769423354623	2.1430504267354817	0.42332090272817396	0.464866802515641	0.3704600004426078	0.3208277714692927
-0.7147489189387726	0.6259536411868624	3.696309510307648	0.11841837669513526	0.06302345731840227	0.5949565032532981	0.5152474459641151
0.7150739002925268	1.383338369142592	5.638468143550055	0.7344108666446095	0.692309973441097	0.21902149974103016	0.18967818275069895
-0.7638936328599184	1.5909787881483222	0.1649238516999029	0.34236722487940763	0.37557211191705336	0.578503855120155	0.5009990347212866
-0.8174476782697115	1.3169264814096941	3.962429116725696	0.26606885568989497	0.264058777093367	0.28855362622140696	0.24989477066185792
0.7677757638539107	0.027588554807722706	6.11249400153046	0.49419297855522815	0.48893065626065013	0.44346822020624976	0.3840547444696838
0.015892140829581347	0.4610500819009431	2.102393722985398	0.36158285522448524	0.11755322721703254	0.1033247570795458	0.08948186447074269
0.4263492524814725	2.818222550830959	0.043527674987209004	0.23844993230713155	0.3232493020174159	0.3549380664301782	0.30738538229866297
0.9612228399461415	2.300331117164395	6.009095051339312	0.48162954254190776	0.41812073079036566	0.38259392094276456	0.3313360548699293
-0.31734436325483406	2.5972644350147744	0.6119085686331552	0.3518451013766984	0.25672001906657366	0.29040454932756227	0.25149771709224
0.2469692828215082	1.3395062062186556	3.4746716460605236	0.16852863588791145	0.20054341570161535	0.40061748876355213	0.34694492246956304
-0.6485106535037817	1.8373015891590587	5.074503058136488	0.2933381973451925	0.3159564071401927	0.37600291044198786	0.32562807233964663
-0.6354080804301057	0.010372863214793656	3.0028002699519902	0.40047774281950776	0.4241217404436505	0.3982735651687733	0.3449150250919548
0.026731753618266962	2.099100057391647	1.8802032921180754	0.010036881779697485	0.14989985266087016	0.23231093621600596	0.20118717234000752
-0.509738168437198	2.7215101770197827	2.58794343359172	0.37987545919409715	0.21093027750080548	0.37965983158796995	0.32879505895170363
0.8721016978695637	2.577742439957148	5.811863137098669	0.5511960798841486	0.2950692286144686	0.44946415086365643	0.3892473727383279
0.6424370545935452	1.4220837095357544	0.8299957298856673	0.26463933510322124	0.2677480420976721	0.20586098148824408	0.17828083961681743
-0.5947504262484973	2.9244828833605787	4.450308420585622	0.17594252595616844	0.09921868189477438	0.4043193767856807	0.3501508515386917
-0.6362838917994946	0.23394971567285092	3.9980833568301692	0.27370979529988454	0.24343428864074684	0.43031936355949174	0.37266750058287146
0.0033267297744115076	2.5780510983231553	3.1844326526683915	0.16124928568421926	0.2663426586553325	0.29798470356048024	0.2580623232225511
-0.009979741200954129	2.3175605763314193	5.989597636090093	0.20653913122132875	0.14412947867719655	0.0406971767111281	0.035244788894141364
0.20744874361877663	1.873358993236681	2.2156627783088623	0.17577528767840986	0.4704043540717	0.31589312899431726	0.27357147459003334
-0.1486202933344576	2.0420829237950096	4.760472592400274	0.15066553582974174	0.19961355335808037	0.14411760022344527	0.1248095029259535
-0.8592241344883322	2.788106768585603	2.8464896175415437	0.3808477968093764	0.2818584113465961	0.41958203433150043	0.36336870070263383
-0.2631636261753283	0.5761777993021711	1.9420386090026027	0.4499979420972081	0.2802467748105292	0.05801119586490139	0.05023916932291938
0.8969094616977717	0.5562853895856742	3.2526253513709467	0.3093092049025973	0.39702186885230023	0.6315396320828642	0.5469293648804383
0.24700069966310378	1.8502378249404128	4.8106801323555475	0.2515087331216624	0.38220385019684916	0.21240391889218055	0.1839471896239978
0.31514179737609416	1.6219118877988004	3.9488792062548033	0.24790184373437013	0.2565302598032045	0.10990422453753432	0.09517985043273376
-0.6340054756832558	0.8511118003981318	6.102960759510471	0.3503952433302716	0.46329306481436955	0.3095290841136455	0.2680600500525473
-0.19743781372263225	0.47368731098971567	3.9372094438819456	0.12583633142666323	0.10597455505220481	0.2821906631955358	0.2443842830381124
0.1576411791540382	0.8058370114355249	4.24607091466206	0.046587366467263816	0.1272829198240392	0.4348762036754655	0.37661383988428876
0.3459516690220794	0.9832503450778726	0.6994516423407188	0.06417392619259844	0.0670713020381129	0.1520989142980433	0.13172152367013765
-0.040262017355890745	1.3009959254589445	2.2881557389117924	0.23291593609997607	0.29025437239078594	0.1566362510501081	0.13565097256295056
-0.2388113169554653	1.5623711256289103	2.8585961420820043	0.14596095853411759	0.3323644502026439	0.09745596932435022	0.08439934518532426
0.8000169359518443	0.3757480126427062	5.258729466764965	0.5380602138720232	0.2516760359204847	0.24395953089040445	0.21127515124642474
0.7714636631840692	1.3391590838473737	1.3698372483544392	0.4233109237318	0.32873890797020644	0.4387606973479156	0.3799779100854705
-0.7987982355281498	0.931051151750001	1.8415484737651227	0.35329364099321864	0.6766105248048194	0.2900927042888768	0.2512276513666943
-0.7013000230326873	1.913938399291407	5.603547793579064	0.6135721497661134	0.3239704100352499	0.42306319058855774	0.3663834704557886
-0.37229756942574155	2.6923402454301297	4.29439258536055	0.0865419475593951	0.06510360129732135	0.2658123113026593	0.23020021422676043
0.4402433885976764	0.6706145535215967	2.2847460972851974	0.4044449338553968	0.1653207471137823	0.05061801212078688	0.04383648438567006
0.29651619629539505	0.6380806151528536	2.494667870046408	0.3821689142210619	0.268190835784208	0.09801682342434742	0.0848850590837385
0.5633548318980679	2.3943483392428777	5.723802761409477	0.475435089610718	0.24669847285573215	0.4103763106772388	0.3553963101578239
0.10783532717059652	2.4243128447286253	0.16121854480616318	0.2576531740174365	0.27806601442089945	0.3246834704718171	0.2811841336174883
0.601729586573718	1.359027664285234	5.29187551696427	0.5784149664073299	0.3477249558652753	0.2733391151577662	0.23671861757458565
0.7114849877735554	0.9803175909544595	3.4705069929045775	0.19782580339439493	0.23302009341430338	0.6223786194194202	0.5389956951895049
0.7764266479358577	1.4572898964849497	0.48016551922280587	0.3079623498144742	0.30488224618871235	0.5003315484626519	0.43329983128346156
-0.0977534818367245	1.687087925768331	4.279157130606549	0.26115827403372266	0.3139699106539321	0.09204169926562386	0.07971044977151777
-0.6655438677752012	1.0354467995473084	3.7986847120939173	0.11539196668512837	0.1193665808909128	0.30983921189003344	0.2683286285853184
0.7811295215492351	0.6557292949844383	4.8208723742769335	0.49026433037828493	0.5398997147698716	0.25571904549070607	0.22145918962645994
-0.12282907123543363	1.5844366910998964	5.795504215641804	0.38837750486175787	0.34558710379426305	0.09771149590406655	0.08462063769470075
-0.9334615924620642	1.6716934393196268	3.537003409608559	0.43562292675089237	0.4128586276727079	0.6311940314036386	0.5466300659126637
0.6164764093925061	1.7468904030371557	0.8421998205142188	0.33565354951803733	0.3563976099525441	0.17237000447428405	0.14927680272516733
0.6191504081198489	0.49419816492449575	0.45150826966803237	0.1447135229546759	0.0982309661277059	0.6393941393870524	0.5537315677400756
0.4816669803599565	1.3569103126333684	1.6953670196113517	0.4530119076552834	0.21698144108720924	0.31877599834986897	0.2760681126877328
0.7243704359210921	0.5757991620271447	2.0135100474692207	0.6636499401674898	0.3783841362427132	0.1267095978982827	0.10973373068322413
-0.9786303511438701	2.4013552183696936	3.9772543840404726	0.4899696730438909	0.4177749605476272	0.4128464953871405	0.35753555286863875
-0.3929545461328128	2.7120933810885512	5.289923459192629	0.3085558355278521	0.37930822660932456	0.3109069072877412	0.26925327992323705
0.8168408590538847	2.0496327715958893	2.708472080414398	0.609918236288926	0.3649878346804943	0.3435464764550328	0.2975199759906909
0.288928083078563	1.4372327458226586	3.59829433917912	0.19502292249607053	0.20424066666071578	0.3407462409392315	0.29509490089742757
0.7547724024079461	2.500585571764446	4.503323787422617	0.06648255437681662	0.15551629507115572	0.24172538056772613	0.2093403203111121
0.9174588894104996	1.3534569020269416	3.891581803136575	0.30544527944793304	0.3064745139808882	0.32738993327954863	0.2835279991633815
0.7590366669501492	0.027196792119503845	0.41421773236874826	0.30205044496913497	0.1712606982991124	0.49122952984275076	0.42541725193290814
0.32563221488733185	2.7717770640131043	3.0003544378514864	0.11910714249312725	0.2247413743321661	0.2876494543017102	0.24911173481001198
0.9876993593857215	1.7301739224522061	2.246952414764086	0.4753468353016365	0.6364631507571552	0.5407615431596002	0.4683132337658889
-0.4225004092423399	2.004885221032493	2.2608029810938386	0.3177603120408809	0.5002560746718382	0.3889524093908377	0.33684266739563046
-0.6924309549132364	1.5992621331681454	0.9992322099388634	0.35086081914942036	0.3896552384013572	0.18115991474535287	0.15688908831689868
-0.12754725782786047	1.6344628962078462	0.5089487302223549	0.2223211419898329	0.2176280578678947	0.2781475378625088	0.24088283378902658
-0.6069486233220935	2.9335678066831328	0.48156479608050223	0.522399499329038	0.3609256903587117	0.357000938003677	0.3091718814860577
-0.4025781636662531	1.4801634144700744	2.747970355568947	0.29023473218513274	0.4203990234705391	0.113797114569496	0.09855119209455179
-0.3916205112649416	0.2689654450114867	4.062121542249905	0.22434028212367838	0.21106455878470018	0.22799945946838193	0.1974533239487392
-0.8401831422061066	0.2995053289052703	2.9068933248866404	0.5934572046704986	0.5567010769839129	0.4197037629960873	0.3634741208185348
0.7809965198653557	2.1292575032889705	3.41569377722965	0.4625973805865137	0.4175481422855262	0.5433736416219636	0.4705753773914818
0.5400286329563548	1.9295770047683132	5.371208902964592	0.3109901075272837	0.5792534133935522	0.4062534426686402	0.3518258017259274
-0.14555959634434124	1.3239387264174851	5.4154093837079555	0.2531162013592088	0.30020169568335553	0.16986277578858874	0.14710547899025814
0.6946211434517642	0.14788131924234627	2.532291186340585	0.522375173237344	0.34520070613032094	0.3063629323095988	0.26531808215800495
-0.6354072238601425	0.8598905855077527	3.1504389773573847	0.27115081598007545	0.3668938214014917	0.43212868945739635	0.37423442277418195
0.28321172523857596	2.707854045610133	3.8625431300497457	0.2967206924017137	0.21293464606640242	0.27279638869750816	0.23624860267269618
0.9945765057464382	1.5655303498233628	2.7453242223995633	0.6214272308627101	0.7003778493066829	0.2943967007674532	0.2549550216549402
0.6002912413772954	0.5464860787683428	5.492338984410977	0.28899571524380196	0.2341202181693558	0.1267379200832932	0.10975825841493392
-0.7581729416148748	0.9997609213283869	2.8333677584004255	0.41668543383217144	0.5837042017029976	0.2543222872242079	0.22024956148472663
-0.9457701042163409	1.4807471544863244	1.3338577731745123	0.5382268805360885	0.5435385135851083	0.434298473584292	0.37611351094880185
-0.09617201363779948	0.8081055987179813	1.303689472192541	0.07130266557449529	0.2073184298691384	0.358249402341488	0.31025308331832097
0.00808486212185544	2.7485450957957154	0.544452192127505	0.3481380296859616	0.24399238741421506	0.2681436729577725	0.2322192326454974
-0.13888804638068342	2.5907734567584746	1.4559952812160575	0.026230817399994475	0.053296161339773454	0.16582153818735348	0.14360566456485951
0.9500340028956613	1.3453780157008277	2.4388958378252648	0.8570317646925488	0.8812778721009997	0.28131714652514656	0.24362779541092613
-0.7818039628634823	2.7413855485576506	3.6748870856702887	0.5686743864425736	0.40000737218719157	0.43455052551416057	0.3763317943231409
