f	psd[1/Hz]
5.0	3.99800025e-40
5.0115	3.7869159999999994e-40
5.0231	3.5872360000000003e-40
5.0347	3.3984922499999998e-40
5.0463	3.2198713600000003e-40
5.0579	3.0509608900000005e-40
5.0696	2.89102009e-40
5.0813	2.73968704e-40
5.093	2.5966099599999994e-40
5.1047	2.4614472099999996e-40
5.1165	2.3332562499999996e-40
5.1283	2.21176384e-40
5.1401	2.0969936099999994e-40
5.152	1.9883820100000003e-40
5.1639	1.8856782399999997e-40
5.1758	1.7881038399999998e-40
5.1877	1.6959852900000001e-40
5.1997	1.60858489e-40
5.2117	1.5257190400000002e-40
5.2237	1.4474496100000003e-40
5.2357	1.37311524e-40
5.2478	1.30279396e-40
5.2599	1.23632161e-40
5.272	1.17310561e-40
5.2842	1.11323601e-40
5.2964	1.05657841e-40
5.3086	1.00300225e-40
5.3208	9.520295184000002e-41
5.3331	9.037544356000001e-41
5.3454	8.580131640999998e-41
5.3577	8.146506563999998e-41
5.3701	7.735202499999999e-41
5.3825	7.345347024999998e-41
5.3949	6.975590400000001e-41
5.4073	6.624983235999999e-41
5.4198	6.292455625000001e-41
5.4323	5.976990721000001e-41
5.4448	5.677773201000001e-41
5.4574	5.394021136e-41
5.4699	5.124698569000001e-41
5.4826	4.869248399999999e-41
5.4952	4.626856440999999e-41
5.5079	4.396883480999999e-41
5.5206	4.178588164e-41
5.5333	3.971394361e-41
5.5461	3.774750720999999e-41
5.5589	3.588129801e-41
5.5717	3.4109104090000006e-41
5.5845	3.242733025e-41
5.5974	3.083136676e-41
5.6103	2.931464449e-41
5.6232	2.7875232089999997e-41
5.6362	2.6508081960000003e-41
5.6492	2.5210441000000004e-41
5.6622	2.3977670890000005e-41
5.6753	2.2806355359999997e-41
5.6884	2.1694169289999996e-41
5.7015	2.063703184e-41
5.7146	1.9633761e-41
5.7278	1.8679684000000003e-41
5.7410000000000005	1.7773812809999993e-41
5.7543	1.6912656249999997e-41
5.7675	1.6094539240000004e-41
5.7808	1.5317047689999998e-41
5.7942	1.4577887609999997e-41
5.8075	1.3875624999999995e-41
5.8209	1.3208136490000002e-41
5.8343	1.2574116000000002e-41
5.8478	1.1970908009999997e-41
5.8613	1.1397376000000002e-41
5.8748	1.0852412490000001e-41
5.8884	1.033365316e-41
5.9019	9.840769e-42
5.9155	9.37216996e-42
5.9292	8.92635129e-42
5.9429	8.502472809999999e-42
5.9566	8.09914681e-42
5.9703	7.715617289999999e-42
5.9841	7.350605439999999e-42
5.9979	7.003962250000001e-42
6.0117	6.673438890000002e-42
6.0256	6.35947524e-42
6.0394	6.06045924e-42
6.0534	5.77633156e-42
6.0673	5.50559296e-42
6.0813	5.2477646400000006e-42
6.0954	5.002826889999999e-42
6.1094	4.7694192100000006e-42
6.1235	4.5475562499999996e-42
6.1376	4.335973290000001e-42
6.1518	4.13471556e-42
6.166	3.94340164e-42
6.1802	3.760884489999999e-42
6.1944	3.587236000000001e-42
6.2087	3.421760039999999e-42
6.223	3.26452624e-42
6.2374	3.11451904e-42
6.2518	2.97148644e-42
6.2662	2.835519210000001e-42
6.2806	2.706025e-42
6.2951	2.58277041e-42
6.3096	2.465214009999999e-42
6.3242	2.3531559999999997e-42
6.3388	2.2464014399999996e-42
6.3534	2.1447602499999998e-42
6.367999999999999	2.0477610000000002e-42
6.3827	1.9555225600000002e-42
6.3974	1.86759556e-42
6.4122	1.7838273599999998e-42
6.4270000000000005	1.70380809e-42
6.4418	1.6276656399999996e-42
6.4566	1.5552584099999997e-42
6.4715	1.485961e-42
6.4865	1.41991056e-42
6.5014	1.357225e-42
6.5164	1.2970932100000001e-42
6.5314	1.23988225e-42
6.5465	1.1854854399999997e-42
6.5616	1.1333731599999996e-42
6.5767	1.0838892099999998e-42
6.5919	1.0365276099999999e-42
6.6071	9.914583184000001e-43
6.6223	9.484422544000002e-43
6.6376	9.073896049000002e-43
6.6529	8.682326041e-43
6.6682	8.308687104e-43
6.6836	7.952180625e-43
6.699	7.612039009e-43
6.7145	7.287524688999998e-43
6.73	6.977762089e-43
6.7455	6.682081536000001e-43
6.761	6.399840000999999e-43
6.7766	6.130576804000001e-43
6.7923	5.873383043999999e-43
6.8079	5.627850361000001e-43
6.8236	5.3935804809999995e-43
6.8394	5.169753801e-43
6.8551	4.956160000000001e-43
6.8709	4.752034225e-43
6.8868	4.557195049000001e-43
6.9027	4.3710609959999995e-43
6.9186	4.193339535999999e-43
6.9345	4.023491760999999e-43
6.9505	3.861255321e-43
6.9666	3.7062526409999994e-43
6.9826	3.5582418009999995e-43
6.9987	3.416753209e-43
7.0149	3.2814566560000005e-43
7.031000000000001	3.1522610249999997e-43
7.0473	3.028741156e-43
7.0635	2.910710401e-43
7.0798	2.797881025000001e-43
7.0961	2.6900819559999993e-43
7.1125	2.5869430439999996e-43
7.1289	2.4883136890000002e-43
7.1453	2.394047041e-43
7.1618	2.303904001000001e-43
7.1783	2.2176564639999996e-43
7.1949	2.1351792639999995e-43
7.2115	2.0562597159999995e-43
7.2281	1.980784036e-43
7.2448	1.9086413439999997e-43
7.2615	1.8395520999999995e-43
7.2782	1.7734205440000002e-43
7.295	1.7102360250000002e-43
7.3118	1.649659456e-43
7.3287	1.591770609e-43
7.3456	1.5363264159999997e-43
7.3625	1.483251169e-43
7.3795	1.4323954090000005e-43
7.3965	1.383765601e-43
7.4136	1.337145489e-43
7.4307	1.292546304e-43
7.4478	1.249834609e-43
7.465	1.2088833610000003e-43
7.4822	1.1697084009999999e-43
7.4994	1.1321879040000004e-43
7.5167	1.0962058810000002e-43
7.5341	1.0617822250000002e-43
7.5514	1.0287414760000001e-43
7.5689	9.97106929e-44
7.5863	9.66774649e-44
7.6038	9.37768129e-44
7.6213	9.09927225e-44
7.6389	8.832189609999999e-44
7.6565	8.576112250000004e-44
7.6742	8.33130496e-44
7.6919	8.096301160000002e-44
7.7096	7.870830250000002e-44
7.7274	7.65462889e-44
7.7452	7.447986810000002e-44
7.7631	7.249017760000003e-44
