f	psd[1/Hz]
10.0	1.0
10.125	4.56476001359401e-40
10.25	2.0075551686768402e-40
10.375	1.0544753462522501e-40
10.5	5.849553685640626e-41
10.625	3.717462962942001e-41
10.75	2.819268789723369e-41
10.875	2.5582262379459214e-41
11.0	1.867666217982016e-41
11.125	1.6769084787053292e-41
11.25	1.312403064226816e-41
11.375	9.61815224817316e-42
11.5	8.986398942463289e-42
11.625	8.03068428525444e-42
11.75	7.46435565666729e-42
11.875	1.1600432051916487e-41
12.0	9.41885982205921e-42
12.125	8.12779958415616e-42
12.25	6.85472722593156e-42
12.375	6.94477183114225e-42
12.5	6.45159441200121e-42
12.625	6.54107427874576e-42
12.75	5.1398970273828096e-42
12.875	3.86402917093956e-42
13.0	2.76487490735569e-42
13.125	3.05089346775249e-42
13.25	2.8898538018489995e-42
13.375	2.363029956225e-42
13.5	1.7093541164752898e-42
13.625	2.4191612164440902e-42
13.75	2.621614287696804e-41
13.875	1.40456653776481e-40
14.0	1.3258827003120402e-40
14.125	1.5143498289639037e-41
14.25	2.83684257299041e-42
14.375	1.93544884785681e-42
14.5	1.6768178064e-42
14.625	1.38015151560225e-42
14.75	1.4094407532816899e-42
14.875	1.27249702811001e-42
15.0	1.1013717487987599e-42
15.125	8.77015748947616e-43
15.25	7.447975137929104e-43
15.375	7.2718769606406e-43
15.5	7.33252104767988e-43
15.625	6.6262880460602256e-43
15.75	5.9504558680832036e-43
15.875	5.6344104325441e-43
16.0	4.8977030092552805e-43
16.125	4.584218213991025e-43
16.25	4.55724905476e-43
16.375	4.2304371781597214e-43
16.5	4.006666807308168e-43
16.625	4.162252062808324e-43
16.75	3.5671562542056245e-43
16.875	2.6267357278560998e-43
17.0	2.801110138015225e-43
17.125	2.419598843178724e-43
17.25	2.7530314301582438e-43
17.375	2.847597922426321e-43
17.5	3.0358876792320996e-43
17.625	3.1654092682809e-43
17.75	2.6298757291945962e-43
17.875	1.889401474824516e-43
18.0	1.915595194205169e-43
18.125	1.7041226948024411e-43
18.25	1.879058207091025e-43
18.375	1.7711042143911209e-43
18.5	1.4934973938904359e-43
18.625	1.437533348143489e-43
18.75	1.455292411407025e-43
18.875	1.433795863057009e-43
19.0	1.254558548383504e-43
19.125	1.066653456634921e-43
19.25	9.876336388363211e-44
19.375	1.002377002274244e-43
19.5	9.64325513995281e-44
19.625	8.940498272435559e-44
19.75	7.474272636614559e-44
19.875	6.642447455189159e-44
20.0	7.055993441343999e-44
20.125	7.129821713790761e-44
20.25	6.76462411049881e-44
20.375	5.446573430310249e-44
20.5	4.936396573080091e-44
20.625	5.558298506899361e-44
20.75	5.301555063112361e-44
20.875	5.49972477026064e-44
21.0	4.854930576846491e-44
21.125	4.4562707583416096e-44
21.25	4.09806701404489e-44
21.375	4.934782789256409e-44
21.5	5.400771025144811e-44
21.625	3.6165020651260904e-44
21.75	3.0485687294280097e-44
21.875	2.73338303438916e-44
22.0	2.81561050407961e-44
22.125	2.91190368618601e-44
22.25	2.76264389167209e-44
22.375	2.12220913382416e-44
22.5	2.70473119768489e-44
22.625	2.48214132664969e-44
22.75	2.2826607725952896e-44
22.875	2.25124757288964e-44
23.0	2.03627905530625e-44
23.125	1.8270517985510402e-44
23.25	1.8910097445720102e-44
23.375	1.76816884157001e-44
23.5	1.7880516895802497e-44
23.625	1.99989008212009e-44
23.75	1.99476896129641e-44
23.875	1.894460443236e-44
24.0	1.9598303236723597e-44
24.125	1.6726569639937599e-44
24.25	1.7172440826195597e-44
24.375	1.4920920547488403e-44
24.5	1.32739524157696e-44
24.625	1.50181789697424e-44
24.75	1.49576446721025e-44
24.875	1.5362372940601597e-44
25.0	1.29407051021284e-44
25.125	1.01396703185649e-44
25.25	1.1641072078440002e-44
25.375	1.09013833658961e-44
25.5	8.35576012856341e-45
25.625	6.531929297403904e-45
25.75	6.315780982284544e-45
25.875	6.219577499032803e-45
26.0	6.027500818794362e-45
26.125	5.6366295047001e-45
26.25	4.247956077911716e-45
26.375	4.394248358422129e-45
26.5	3.5130526264200996e-45
26.625	3.4427783909376365e-45
26.75	3.689577565223449e-45
26.875	3.564673889912099e-45
27.0	3.273078840445584e-45
27.125	3.524886311787009e-45
27.25	3.3224277013740155e-45
27.375	3.2449801221845294e-45
27.5	3.113650267208464e-45
27.625	3.872194426387682e-45
27.75	3.2578338144889684e-45
27.875	2.718168648051481e-45
28.0	2.4603949112074237e-45
28.125	2.2888510315958437e-45
28.25	2.263717373374521e-45
28.375	2.0472936333268412e-45
28.5	2.089701408415504e-45
28.625	2.348702884242724e-45
28.75	2.014097264903025e-45
28.875	1.762050982657681e-45
29.0	1.8397270095775208e-45
29.125	1.7419647313962013e-45
29.25	1.8988799772996003e-45
29.375	1.530195783292089e-45
29.5	1.452448930776064e-45
29.625	1.5019904854924837e-45
29.75	1.402324543245376e-45
29.875	1.6834193778960362e-45
30.0	1.4337726137361002e-45
30.125	1.3760052687570251e-45
30.25	1.388957639513284e-45
30.375	1.286170190136225e-45
30.5	1.274865948720225e-45
30.625	1.0559462768369288e-45
30.75	1.1859544925361001e-45
30.875	1.7193315464213288e-45
31.0	2.0295157447216093e-45
31.125	1.9718378617551612e-45
