f	psd[1/Hz]
1.0	1.6e-23
1.0090000000000001	1.4368648359999998e-23
1.0190000000000001	1.2765614409999999e-23
1.028	1.1486676640000001e-23
1.038	1.0227204000000001e-23
1.047	9.22033225e-24
1.057	8.22657124e-24
1.067	7.347894490000001e-24
1.077	6.569481609999999e-24
1.087	5.87965504e-24
1.097	5.267943040000001e-24
1.107	4.7245369599999995e-24
1.117	4.241128359999999e-24
1.127	3.8110848400000006e-24
1.138	3.3914905600000005e-24
1.148	3.0537562499999997e-24
1.159	2.7234900899999997e-24
1.17	2.43172836e-24
1.181	2.17326564e-24
1.1909999999999998	1.96420225e-24
1.202	1.7590716899999998e-24
1.214	1.5612502500000003e-24
1.225	1.4011456900000002e-24
1.236	1.2586596100000002e-24
1.248	1.1208456899999998e-24
1.2590000000000001	1.00881936e-24
1.271	9.002783688999999e-25
1.2830000000000001	8.042681761e-25
1.295	7.1925664809999995e-25
1.307	6.438939049000001e-25
1.319	5.770073521e-25
1.331	5.175939136e-25
1.3430000000000002	4.6474215839999995e-25
1.3559999999999999	4.1400216490000005e-25
1.368	3.7246609000000002e-25
1.381	3.3250215690000004e-25
1.3940000000000001	2.971449121e-25
1.4069999999999998	2.658227364e-25
1.42	2.3804640999999996e-25
1.433	2.1338856359999997e-25
1.446	1.9146750489999998e-25
1.459	1.7196779609999997e-25
1.473	1.5335056e-25
1.4869999999999999	1.368926001e-25
1.5	1.2332036889999998e-25
1.514	1.103103369e-25
1.528	9.87719184e-26
1.5419999999999998	8.853600249999999e-26
1.557	7.88261776e-26
1.571	7.07932449e-26
1.5859999999999999	6.31667689e-26
1.6	5.684409639999999e-26
1.615	5.08231936e-26
1.63	4.5484092899999993e-26
1.645	4.07514969e-26
1.66	3.65459689e-26
1.676	3.2569420900000004e-26
1.6909999999999998	2.9268366399999997e-26
1.7069999999999999	2.61404224e-26
1.723	2.33722944e-26
1.739	2.0917836899999996e-26
1.755	1.874161e-26
1.771	1.6806529600000004e-26
1.788	1.4986656399999998e-26
1.804	1.3467602499999999e-26
1.821	1.2034090000000001e-26
1.838	1.07640625e-26
1.855	9.638134276e-27
1.8719999999999999	8.638773025000001e-27
1.889	7.750689444e-27
1.9069999999999998	6.916916224e-27
1.9240000000000002	6.2181110249999996e-27
1.942	5.5606849000000006e-27
1.96	4.977866916e-27
1.9780000000000002	4.460770521e-27
1.9969999999999999	3.9771942249999996e-27
2.015	3.5712576e-27
2.0340000000000003	3.1908941440000002e-27
