f	psd[1/Hz]
1.0	6.768449484007357e-43
1.4999499949994999	3.4306233148058447e-43
1.9998999899989998	1.6058631205842502e-43
2.4998499849985	6.821423658479184e-44
2.9997999799979995	2.5752529194532984e-44
3.4997499749974996	8.47248706558224e-45
3.9996999699969997	2.4315522877590156e-45
4.499649964996499	6.6006024449943094e-46
4.999599959995999	2.1346451015716327e-46
5.4995499549955	9.413085527030326e-47
5.999499949994999	4.931696148992029e-47
6.499449944994499	2.8300568601180535e-47
6.9993999399939995	1.7394123727983568e-47
7.499349934993499	1.1344549944107218e-47
7.999299929992999	7.810560231752718e-48
8.4992499249925	5.645212335540762e-48
8.999199919991998	4.262650787226293e-48
9.499149914991499	3.34744109745917e-48
9.999099909991	2.7222487735091725e-48
10.499049904990498	2.2945714315189154e-48
10.998999899989998	1.983006806441007e-48
11.498949894989499	1.751001124224898e-48
11.998899889988998	1.574911241078357e-48
12.498849884988498	1.4389379181074346e-48
12.998799879987999	1.3322863004192641e-48
13.498749874987498	1.2474309436925463e-48
13.998699869986998	1.1790288955889919e-48
14.498649864986499	1.123222978258583e-48
14.998599859985998	1.0771858152659105e-48
15.498549854985498	1.0388156189063956e-48
15.998499849984999	1.0065296464356986e-48
16.4984498449845	9.791216617408521e-49
16.998399839983996	9.556621114811877e-49
17.498349834983497	9.354272047213064e-49
17.998299829982997	9.178479073997795e-49
18.498249824982498	9.024727905571931e-49
18.998199819982	8.889406776007826e-49
19.4981498149815	8.769602903323625e-49
19.998099809980996	8.662949538369743e-49
20.498049804980496	8.567509943032482e-49
20.997999799979997	8.481688597063284e-49
21.497949794979498	8.404162770073406e-49
21.997899789978998	8.33382922636188e-49
22.4978497849785	8.269762569277423e-49
22.997799779977996	8.211182333950963e-49
23.497749774977496	8.157426878211371e-49
23.997699769976997	8.107932524797296e-49
24.497649764976497	8.062216793307827e-49
24.997599759975998	8.019864845299694e-49
25.4975497549755	7.980518465844634e-49
25.997499749974995	7.943867062077227e-49
26.497449744974496	7.909640269934735e-49
26.997399739973996	7.87760185306474e-49
27.497349734973497	7.847544650318436e-49
27.997299729972998	7.819286367299292e-49
28.497249724972498	7.792666048907448e-49
28.997199719971995	7.767541135367438e-49
29.497149714971496	7.74378496335989e-49
29.997099709970996	7.72128466592906e-49
30.497049704970497	7.699939377667263e-49
30.996999699969997	7.67965871837224e-49
31.496949694969498	7.660361482120498e-49
31.996899689968995	7.641974525606755e-49
32.496849684968495	7.624431805636989e-49
32.99679967996799	7.6076735473028e-49
33.496749674967496	7.5916455269736e-49
33.99669966996699	7.576298449546054e-49
34.4966496649665	7.561587405401552e-49
34.996599659965995	7.547471396348118e-49
35.4965496549655	7.533912921351845e-49
35.996499649964996	7.520877613089335e-49
36.49644964496449	7.508333918220981e-49
36.996399639964	7.496252815628561e-49
37.496349634963494	7.48460756742555e-49
37.996299629963	7.473373498563691e-49
38.496249624962495	7.46252780116684e-49
