f	psd[1/Hz]
10.0	1.
10.125	9.705900359286784e-41
10.25	3.816734791753984e-41
10.375	2.9347320228098886e-41
10.5	2.2971355525473636e-41
10.625	2.1190121391874406e-41
10.75	2.2443174785959837e-41
10.875	1.8669648799753213e-41
11.0	1.2263206957750439e-41
11.125	8.333882137192959e-42
11.25	7.277057629444841e-42
11.375	6.573531419322011e-42
11.5	5.81384348519569e-42
11.625	4.338649458306249e-42
11.75	2.5266781039878402e-42
11.875	2.27718753664609e-42
12.0	2.05636833241849e-42
12.125	1.2921244013722499e-42
12.25	1.0004420488409999e-42
12.375	7.340698778582883e-43
12.5	6.207264207433248e-43
12.625	6.9085555442338405e-43
12.75	5.791083674688901e-43
12.875	4.9310445966316085e-43
13.0	5.086166835812689e-43
13.125	4.362527467522624e-43
13.25	3.9291276490245154e-43
13.375	5.0495322693237205e-43
13.5	6.299436732358081e-43
13.625	1.38427978553764e-42
13.75	1.4135623918488897e-42
13.875	7.527141085773603e-43
14.0	3.946325764364944e-43
14.125	2.443433152899025e-43
14.25	2.196612142344841e-43
14.375	2.3410250035396e-43
14.5	1.3835756694238088e-43
14.625	1.418069908538361e-43
14.75	1.860039306317929e-43
14.875	2.4163855789950253e-43
15.0	2.2167560621887213e-43
15.125	1.3357761861859839e-43
15.25	1.0312175373557759e-43
15.375	1.132671477384225e-43
15.5	1.247413960287504e-43
15.625	1.3224920654950559e-43
15.75	1.2390309888163842e-43
15.875	9.940835792862812e-44
16.0	1.129924122550336e-43
16.125	1.151245035720004e-43
16.25	1.7164929591364e-43
16.375	2.7266190574934435e-43
16.5	3.1548830923757164e-43
16.625	1.9967531572819357e-43
16.75	6.10525736374761e-44
16.875	8.00451749569536e-44
17.0	7.788162211838408e-44
17.125	1.7767621035423361e-43
17.25	1.741357763517241e-43
17.375	9.74068968766084e-44
17.5	6.78550453098001e-44
17.625	5.609733037656249e-44
17.75	4.61039011168761e-44
17.875	4.07092524253156e-44
18.0	3.0537950446232104e-44
18.125	2.15863120982961e-44
18.25	2.0367893762176898e-44
18.375	1.93795939365721e-44
18.5	1.9576948781522502e-44
18.625	2.03976009588289e-44
18.75	1.5158487614436102e-44
18.875	1.36658999135376e-44
19.0	1.2438880673872902e-44
19.125	1.05265691648649e-44
19.25	1.14013384067025e-44
19.375	1.0779009760440102e-44
19.5	1.06842901482256e-44
19.625	1.2467736747360401e-44
19.75	8.216219981096688e-45
19.875	6.285080403693001e-45
20.0	6.604359096115263e-45
20.125	5.771050724674625e-45
20.25	6.175863444302244e-45
20.375	5.66776632951576e-45
20.5	4.940116454265443e-45
20.625	4.662119343921796e-45
20.75	5.0948343016596634e-45
20.875	4.7957645736286816e-45
21.0	4.505290661017444e-45
21.125	4.425866077915489e-45
21.25	3.846954867630625e-45
21.375	4.505817042896689e-45
21.5	4.577030971522564e-45
21.625	4.133707248851569e-45
21.75	3.696721958854276e-45
21.875	3.375940480888336e-45
22.0	2.729395726217161e-45
22.125	2.9038648117503995e-45
22.25	2.6675727171025e-45
22.375	2.0136480542161003e-45
22.5	2.0088637741225e-45
22.625	2.1058418966392088e-45
22.75	2.266944537978481e-45
22.875	2.132506967855625e-45
23.0	2.1913784174899212e-45
23.125	1.872002483022736e-45
23.25	1.7357451581756253e-45
23.375	1.7447205361019042e-45
23.5	1.578683396557201e-45
23.625	1.8804652030775608e-45
23.75	2.1040082780809002e-45
23.875	2.2078287273014443e-45
24.0	2.441117459567556e-45
24.125	2.5603467428171612e-45
24.25	3.0893835136217285e-45
24.375	2.7795622561749157e-45
24.5	2.3456156165811358e-45
24.625	2.1943122743191687e-45
24.75	2.076473701492281e-45
24.875	2.238275083609744e-45
25.0	2.005259595015625e-45
25.125	1.830981789340729e-45
25.25	1.462255000950249e-45
25.375	1.506677508611136e-45
25.5	1.3179070103341208e-45
25.625	1.2176897786497442e-45
25.75	1.179804201565284e-45
25.875	9.704361385269758e-46
26.0	9.65358073724944e-46
26.125	9.97642862685225e-46
26.25	7.96542357578724e-46
26.375	7.56028201265089e-46
26.5	6.585909548027291e-46
26.625	6.996464076889001e-46
26.75	7.770685326506011e-46
26.875	7.09764513656836e-46
27.0	6.918858436607289e-46
27.125	6.21699768152464e-46
27.25	5.88798523659241e-46
27.375	5.55737059253776e-46
27.5	6.26469612890625e-46
27.625	6.35156378931481e-46
27.75	5.67967655813184e-46
27.875	5.7120153943132894e-46
28.0	5.409918732298239e-46
28.125	5.2736642309160005e-46
28.25	5.274616839731561e-46
28.375	5.26131750503844e-46
28.5	6.22297028757924e-46
28.625	5.1231420734088106e-46
28.75	5.32608992492329e-46
28.875	4.70486423108601e-46
29.0	4.9955289646240005e-46
29.125	4.8680244496e-46
29.25	4.276901116489e-46
29.375	4.844596450771359e-46
29.5	5.614017975785609e-46
29.625	4.57327933841529e-46
29.75	4.147662984193441e-46
29.875	4.944369832117209e-46
30.0	5.4613222155878405e-46
30.125	3.83407415347264e-46
30.25	2.9689795294852898e-46
30.375	3.5702578655587595e-46
30.5	3.78683971718416e-46
30.625	3.71793287291364e-46
30.75	3.668056157089e-46
30.875	3.52025664948409e-46
31.0	2.821227481801e-46
31.125	2.7583333694936104e-46
31.25	2.8114667527004097e-46
31.375	2.7367025345232395e-46
31.5	2.9412706191768898e-46
31.625	3.2762158410240003e-46
31.75	3.369067592004e-46
31.875	2.9555582107716903e-46
32.0	2.5886988644035603e-46
32.125	3.07682857073881e-46
32.25	2.71076599075216e-46
32.375	1.97557024028004e-46
32.5	2.2809598750540903e-46
32.625	2.3655224386502496e-46
32.75	2.6495801545596098e-46
32.875	2.7360825386766405e-46
33.0	2.45389436637921e-46
33.125	2.7263382618712896e-46
33.25	2.25367559989009e-46
33.375	1.99351215634041e-46
33.5	2.0861298792048098e-46
33.625	2.2681290717548102e-46
33.75	2.58788641174281e-46
33.875	2.5528887852864404e-46
34.0	2.19456225543025e-46
34.125	2.80587056037289e-46
34.25	2.5401598701864102e-46
34.375	2.4377832201360397e-46
34.5	2.18344597614144e-46
34.625	2.0826114973753603e-46
34.75	2.22345167805049e-46
34.875	2.1749863718722506e-46
35.0	2.16641689875009e-46
35.125	1.8898311583476898e-46
35.25	1.57464802056004e-46
35.375	1.73085414253249e-46
35.5	1.73379158691904e-46
35.625	1.93673230722409e-46
35.75	1.61314740548676e-46
35.875	1.7276907354722499e-46
36.0	1.567847066769e-46
36.125	1.6660482118740101e-46
36.25	1.9378808796684103e-46
36.375	1.66175637973569e-46
36.5	1.8158726758662403e-46
36.625	1.6892203499400098e-46
36.75	1.69015808369664e-46
36.875	1.8269450170120896e-46
37.0	1.55168652402241e-46
37.125	1.460663199241e-46
37.25	1.68129499858576e-46
37.375	1.5904173488062498e-46
37.5	1.32516727351281e-46
37.625	1.42643250922225e-46
37.75	1.5128047994976898e-46
37.875	1.4207786540816401e-46
38.0	1.51780995523249e-46
38.125	1.3649435828639999e-46
38.25	1.30221099810916e-46
38.375	1.52827549174336e-46
38.5	1.55203433376489e-46
38.625	1.2174390387264402e-46
38.75	1.37570660818704e-46
38.875	1.55217311973376e-46
39.0	1.4582216821922502e-46
39.125	1.74284935696804e-46
39.25	1.79117670745225e-46
39.375	1.3473902430579602e-46
39.5	1.3237340077249599e-46
39.625	1.35977475039844e-46
39.75	1.5743601711720099e-46
39.875	1.46157412635364e-46
40.0	1.4643531429411599e-46
40.125	1.5035686471608098e-46
40.25	1.6541908255622502e-46
40.375	1.4727989890744899e-46
40.5	1.4449232408601598e-46
40.625	1.4266993358030402e-46
40.75	1.87419440374884e-46
40.875	2.73892338394249e-46
41.0	1.64912469330625e-46
41.125	1.344962075625e-46
41.25	1.3195305287472398e-46
41.375	1.31769622019025e-46
41.5	1.432557641025e-46
41.625	1.26488598291225e-46
41.75	1.1643111360562501e-46
41.875	1.24231777856761e-46
42.0	1.3194620666265599e-46
42.125	1.17512190812416e-46
42.25	1.24494983383824e-46
42.375	1.3328771770089999e-46
42.5	1.27039971982401e-46
42.625	1.37760643173904e-46
42.75	1.25027328759844e-46
42.875	1.06472659836481e-46
43.0	1.0101604785427602e-46
43.125	1.10866895542225e-46
43.25	1.2347541057860099e-46
43.375	1.25615946453904e-46
43.5	1.2322294293988901e-46
43.625	1.0800889920928899e-46
43.75	1.33516106876889e-46
43.875	1.6027744836532899e-46
44.0	1.39403737708096e-46
44.125	1.46371355150409e-46
44.25	1.3216709799602501e-46
44.375	1.2398147728180898e-46
44.5	1.24765861778496e-46
44.625	1.1173656958470401e-46
44.75	1.08803403606769e-46
44.875	1.1286521143041598e-46
45.0	1.0777016470008098e-46
45.125	1.28651603015961e-46
45.25	1.2365015219648101e-46
45.375	1.23107523916689e-46
45.5	9.6110651388816e-47
45.625	8.713488597752762e-47
45.75	9.731943050673322e-47
45.875	9.354542715643224e-47
46.0	8.999615824353026e-47
46.125	1.08003495055729e-46
46.25	1.08739909632649e-46
46.375	1.17763408053225e-46
46.5	1.17813180055684e-46
46.625	1.09699355272516e-46
46.75	9.390544333042043e-47
46.875	9.15722431553177e-47
47.0	1.0060087994000102e-46
47.125	1.0922787407379601e-46
47.25	9.149765004595216e-47
47.375	9.005729098190399e-47
47.5	9.536387893933762e-47
47.625	9.848102643086449e-47
47.75	9.940491595656198e-47
47.875	9.142367440969983e-47
48.0	9.413113831567208e-47
48.125	1.06397760275041e-46
48.25	9.549470258974882e-47
48.375	1.06210502999104e-46
48.5	1.18108403037361e-46
48.625	1.0172192946144102e-46
48.75	1.15382679506689e-46
48.875	1.09498937502276e-46
49.0	9.588280965173824e-47
49.125	8.429537359750144e-47
49.25	8.247024943649424e-47
49.375	8.832517455212677e-47
49.5	8.712114784464101e-47
49.625	9.241322971239999e-47
49.75	9.562268424069903e-47
49.875	9.6793229106025e-47
50.0	8.746515990296101e-47
50.125	8.982940936310884e-47
50.25	8.806963981121476e-47
