f	psd[1/Hz]
1.0	8.700544435802065e-34
1.25	1.4097757480171099e-36
1.5	1.7479088790009834e-38
1.75	7.008227668976518e-41
2.0	2.5252775572025333e-43
2.25	3.101904712913386e-45
2.5	4.677590041880381e-46
2.75	2.0452099473219173e-46
3.0	1.0386174402866865e-46
3.25	5.735095941042514e-47
3.5	3.397938529179514e-47
3.75	2.1335333434215608e-47
4.0	1.4217956353106108e-47
4.25	1.0003898215762075e-47
4.5	7.369019123846276e-48
4.75	5.590584253009547e-48
5.0	4.322596902929827e-48
5.25	3.408620561773054e-48
5.5	2.7571288672751756e-48
5.75	2.2956746379584885e-48
6.0	1.9644158605492724e-48
6.25	1.724725177447259e-48
6.5	1.5510045220315257e-48
6.75	1.422064409292047e-48
7.0	1.3245153713172813e-48
7.25	1.2505054238544995e-48
7.5	1.1938436342317094e-48
7.75	1.1505275667620332e-48
8.0	1.1172109419966934e-48
8.25	1.0877978243275553e-48
8.5	1.0607661791806467e-48
8.75	1.0380877238614253e-48
9.0	1.0189198658502466e-48
9.25	1.0021419022813622e-48
9.5	9.869781483246898e-49
9.75	9.728939589567436e-49
10.0	9.596683014915456e-49
10.25	9.469550780478626e-49
10.5	9.343712547550824e-49
10.75	9.217653149172012e-49
11.0	9.090239704509899e-49
11.25	8.960637468101299e-49
11.5	8.828252100542929e-49
11.75	8.692687821156137e-49
12.0	8.553717675800991e-49
12.25	8.411264195519535e-49
12.5	8.265390776302678e-49
12.75	8.116307205052488e-49
13.0	7.96439899214902e-49
13.25	7.810305245148086e-49
13.5	7.655111572121632e-49
13.75	7.500858079945791e-49
14.0	7.352074055016944e-49
14.25	7.221572617378853e-49
14.5	7.162307148152014e-49
14.75	7.680199563092917e-49
15.0	2.7979271506052334e-48
15.25	6.910065906631072e-49
15.5	6.3972676172201465e-49
15.75	6.155283727677155e-49
16.0	5.95907131733708e-49
16.25	5.777573803466098e-49
16.5	5.603076461958164e-49
16.75	5.433125517303871e-49
17.0	5.266885507870275e-49
17.25	5.104120049219538e-49
17.5	4.944840837070548e-49
17.75	4.789168552948245e-49
18.0	4.637272801183463e-49
18.25	4.48934613463004e-49
18.5	4.345595776949449e-49
18.75	4.2062479165368176e-49
19.0	4.0715660329060325e-49
19.25	3.9418923947671885e-49
19.5	3.817737920365225e-49
19.75	3.6999893968786756e-49
20.0	3.590445121085789e-49
20.25	3.493447404275598e-49
20.5	3.4222239592874824e-49
20.75	3.435547302890658e-49
21.0	4.112416621861935e-49
21.25	5.558260674798394e-49
21.5	3.1934481446102827e-49
21.75	2.924479096421216e-49
22.0	2.796423392749084e-49
22.25	2.6999818885462034e-49
22.5	2.6163522789823725e-49
22.75	2.540234702845847e-49
23.0	2.4696356322071032e-49
23.25	2.403627378440148e-49
23.5	2.3416913358594805e-49
23.75	2.2834854315082395e-49
24.0	2.228750217807248e-49
24.25	2.177267161868527e-49
24.5	2.128839011287157e-49
