f	psd[1/Hz]
10.0	5.5317158416e-38
10.5	2.7576587844e-38
11.0	9.965050590009999e-39
11.5	1.6184673961e-38
12.0	4.7751427441e-38
12.5	2.0108658025e-38
13.0	2.63577506404e-39
13.5	4.768178704e-41
14.0	2.6050407681599996e-41
14.5	1.34499694564e-41
15.0	5.9710832164e-42
15.5	4.5233633124000005e-42
16.0	3.2951688676e-42
16.5	5.974358062499999e-42
17.0	6.018288368400001e-42
17.5	1.7422944016e-42
18.0	1.5241630849e-42
18.5	1.1918307241e-42
19.0	7.378792820010001e-43
19.5	7.093513729000001e-43
20.0	7.958513310249998e-43
20.5	4.89693447961e-43
21.0	2.9192841241599996e-43
21.5	1.8320968089999996e-43
22.0	1.4122564e-43
22.5	1.1064803904400002e-43
23.0	9.5505103521e-44
23.5	8.182116993600001e-44
24.0	7.5512841616e-44
24.5	6.875775508900002e-44
25.0	5.7604320081e-44
25.5	4.5940349569e-44
26.0	4.2600547200999996e-44
26.5	3.7447281169000006e-44
27.0	3.0159532224999997e-44
27.5	2.7077360703999997e-44
28.0	2.7549028441000005e-44
28.5	2.5567050609e-44
29.0	2.2510801295999995e-44
29.5	2.3156013241e-44
30.0	2.2972555489e-44
30.5	2.1802884963999997e-44
31.0	2.1194992224999997e-44
31.5	1.7313033240999998e-44
32.0	1.3668415744000003e-44
32.5	1.1664648009000002e-44
33.0	1.0998555876e-44
33.5	1.0291899601000001e-44
34.0	1.0285002225000002e-44
34.5	1.0669443848999999e-44
35.0	9.481656926439998e-45
35.5	1.8195851664000001e-44
36.0	3.913290669690001e-43
36.5	5.05946267401e-43
37.0	4.0945117800999997e-44
37.5	7.278956362240001e-45
38.0	6.534475063209999e-45
38.5	6.01155216964e-45
39.0	5.5936188902499996e-45
39.5	5.125944258489999e-45
40.0	5.4141341286399993e-45
40.5	4.77731174761e-45
41.0	4.850300664810001e-45
41.5	4.9223554402500006e-45
42.0	4.9817763748900007e-45
42.5	5.634799264090001e-45
43.0	5.81333052304e-45
43.5	6.01107146721e-45
44.0	6.723819601209999e-45
44.5	6.618798736e-45
45.0	6.68922787129e-45
45.5	8.21218376521e-45
46.0	1.1461629481000001e-44
46.5	1.6299628900000002e-44
47.0	1.4347967088999996e-44
47.5	1.7246255624999996e-44
48.0	4.4101260009e-44
48.5	3.6635108408999997e-44
49.0	7.271327971599999e-44
49.5	1.4330005263999999e-40
50.0	5.185457665600001e-40
50.5	1.1763354681000003e-40
51.0	5.475787201599999e-44
51.5	3.1334664255999995e-44
52.0	2.1140287609e-44
52.5	9.361007555290001e-45
53.0	6.643961610250001e-45
53.5	5.20534833361e-45
54.0	4.1872805646400006e-45
54.5	3.2195864739599994e-45
